id,created,updated,title,content,tags,product,topic,locale,answers,creator
1450930,2024-06-26 16:12:30 -0700,2024-06-26 16:12:30 -0700,"Menu bar ""lost"" after fresh install of Firefox","<p>I recently suffered from the ""127.0.1"" not compatible error. Eventually I was persuaded to reinstall firefox from the Mozilla oficial site using Edge, despite having reservations about losing my passwords etc. which has happened before. Fortunately, the installation routine included an update option which preserved all of that. However, my menus bar (File ...... History, Bookmarks...) is missing and I cannot find any way to get it back. I rely upon it to restore previous sessions, because I routinely have the same 7 tabs open and want to be able to get them back after an update or laptop shutdown, and also use it to search history and find bookmarks that are not in the bookmarks bar. Any help welcome. </p><p>As an asside, my pet hate is updates to any application that remove, move, or hide a very useful feature without explanation or warning and claim to be to ""improve the user experience"". Take it from a long standing user, they don't. Quite the contrary. </p>",desktop;customize;windows-10;firefox-1270;firefox-12702;,firefox,customize,en-US,"",cjpoole
1450929,2024-06-26 15:41:21 -0700,2024-06-26 15:41:21 -0700,ALL Bookmarks unresponsive and dont work!?,<p>I just noticed today that none of my various folders storing important bookmarks work anymore and they have all lost their own indiviual logos. Instead there are just globe logos!? This is very recent so i can only imagine so kind of update has done this? </p><p>Can i get these fixed? </p>,desktop;bookmarks;windows-10;firefox-1270;firefox-12702;,firefox,bookmarks,en-US,"",bradleythomas778
1450928,2024-06-26 15:35:46 -0700,2024-06-26 15:35:46 -0700,Disappearing Bookmarks Sidebar,"<p>Everytime I load Firefox the bookmarks sidebar is not shown. </p><p>Navigating thus     View  =&gt;  Sidebar  =&gt;  Bookmarks     I can bring it up.  It will stay visible for the whole of my browser session.  However, after I've closed this session and started another. the bookmark sidebar is missing again. </p><p>How can I make the bookmarks sidr be available all the time? </p><p>FF      127.0.2 OS     Windows 11 Pro v 24H2 Build(26100.994). </p>",desktop;bookmarks;windows-11;firefox-1270;firefox-12702;,firefox,bookmarks,en-US,"",ifmosley
1450927,2024-06-26 15:13:10 -0700,2024-06-26 15:13:10 -0700,About Youtube Videos freezing buffering !,<p>So i'm a basic PC user and not a Pro to solve Problems related to Web browsers. İ wonder if this happens to any one out there using Latest version of Firefox. (127.0.2 64bit) PS:İ use a app called user agent switcher to fix freezing or lagging or buffering. İ have read some where on the internet that youtube is doing it on purpose?. This happens only with Firefox but not with Microsoft edge. </p>,desktop;fix-problems;windows-10;firefox-1270;firefox-12702;,firefox,fix-problems,en-US,"",yavuzmoral
1450924,2024-06-26 14:08:19 -0700,2024-06-26 14:08:19 -0700,One Tab,<p>The OneTab icon on the far left next to Firefox icon is missing.  Checked setting and all seem OK.  Help please.  Win 7 </p>,windows-7;desktop;other;firefox-115120;firefox-11512;,firefox,other,en-US,"",metaguy
1450921,2024-06-26 13:10:37 -0700,2024-06-26 13:10:37 -0700,Problemas para visualizar los comentarios algunas páginas web,"<p>Desde hace varios días me es imposible visualizar los comentarios de la gran mayoría de páginas web que suelo visitar. Hace una semana podía ver los comentarios sin problemas, pero ahora, cuando intento desplegar las opciones de comentarios o al llegar a ellos, no los puedo visualizar. No es problema de UBlock ni de AdBlock, ya que lo he probado con ellos desactivados y los comentarios seguían sin aparecer. He probado con Chrome y no hay problema, pero como prefiero Firefox, puede que sea debido a alguna actualización del navegador Firefox. Uso Windows 10 y el navegador Firefox como navegador por defecto. </p>",desktop;other;windows-10;firefox-1270;firefox-12702;,firefox,other,es,"",cyber.cyberalma
1450916,2024-06-26 11:32:47 -0700,2024-06-26 12:01:06 -0700,Turn off the Update prompt,"<p>I had the situation maybe a year ago.  I use the Firefox profile manager. </p><p>I just updated to 127.02, and now not I'm getting this because for whatever reason, since the update, I am somehow on the beta channel, but <strong>only</strong> with this profile.  I just opened two other profiles, and neither is on the beta channel, although i don't know what ""Firefox is being updated by another instance"" means. </p>",desktop;download-and-install_1;windows-10;firefox-1270;firefox-12702;,firefox,download-and-install,en-US,"",noel_envoide
1450915,2024-06-26 11:03:34 -0700,2024-06-26 12:17:17 -0700,Lost Tabs,<p>Did you get my previous message about my lost tabs that I sent several hours ago? Thanks </p>,desktop;tabs;windows-10;,firefox,tabs,en-US,1659250;,mary.nagle
1450914,2024-06-26 10:38:54 -0700,2024-06-26 10:38:54 -0700,Sync save lost,"<p>Dear Mozilla support, </p><p>I have noticed in the help section that all sync data is removed if password is reset. I have just lost all my passwords, bookmarks, settings, everything, because I had to format my computer and didn't memorize my firefox password. </p><p>Is there any chance at all to have my data restored regardless? I understand I am at fault, but this outreach is my last hope, I guess. </p><p>Best regards, Iztok </p>",desktop;sync;windows-10;firefox-1270;firefox-12702;,firefox,sync,en-US,"",stopeinig
1450909,2024-06-26 10:15:41 -0700,2024-06-26 10:15:41 -0700,DirecTV Stream no longer supporting Firefox browser,"<p>As of today, DirecTV is no longer supporting Firefox for watching live streaming. They show the attached image. Brave works, too, btw (Chromium-based browser). Do you know why this is happening? Has Mozilla been in talks with DirecTV about this? I use this feature every day. </p>",desktop;mac-os-x-1015;website-breakages;firefox-1270;firefox-12702;,firefox,website-breakages,en-US,"",cbp67
