id,created,updated,title,content,tags,product,topic,locale,answers,creator
1473374,2024-11-08 01:11:03 -0800,2024-11-08 01:11:03 -0800,Password synchronisation,<p>Firefox replaced all of the current passwords on my account connected to the PC. The passwords on the PC were current and have now been replaced with old passwords via synchronization. Why are passwords for a connected account in the cloud no longer updated? </p>,firefox;passwords-and-sign-in;,firefox,passwords-and-sign-in,en-US,"",steffen.boeck
1473368,2024-11-08 00:28:38 -0800,2024-11-08 00:29:12 -0800,Back button not working on Youtube in recent version of Firefox,"<p>I'm not exactly sure how to describe this, but I will do my best. I've noticed that since updating to version 132.0.1 of Firefox that something seems to be odd with the way the browser is behaving with Youtube. Specifically, the back button isn't behaving as it should. Instead of taking me back to a  previous page/video, the back button fades out as if it had indeed gone back to a previous page on the site, but doesn't actively take me to that page. I have to reload the page to get back to that previous page. This, so far, has not occurred  on any other website I visit. I'm not sure if this is a glitch in Youtube or in Firefox, however given that this seems to be localized to Youtube, I'm wondering if it's an issue in Youtube that is somehow specific to Firefox itself. I tried this on my phone, and the issue isn't happening there, just on my laptop's version of the browser. This issue was not present in the previous version of Firefox, so I'm not sure what's going on. I am on an older build of Windows 10 as my machine seems incapable of updating to a later build of the OS, but I don't believe this is the cause either since other websites I've visited do not have this issue, so far as I can tell.  </p><p>Can anyone help in regards to this issue? I'm honestly stumped as to why this is happening and why it seems to be specific to Youtube only. </p>",firefox;windows-10;browse;firefox-1320;firefox-13201;,firefox,browse,en-US,"",Marc7
1473367,2024-11-08 00:25:26 -0800,2024-11-08 00:25:26 -0800,update,"<p>After the last update, I lost all my saved passwords, how can I recover them? Version: 132.0.1 (64-bit) What's new </p>",firefox;passwords-and-sign-in;,firefox,passwords-and-sign-in,hu,"",petikecime
1473365,2024-11-08 00:19:59 -0800,2024-11-08 00:19:59 -0800,Geolocalizzazione,"<p>Buongiorno, con la versione 132.0.1 (64 bit), spesso mi viene presentato il messaggio che non risulta attiva la localizzazione. Questo messaggio viene esposto solo con alcuni siti web. In windows 11 non ho trovato il modo di abilitare con il mio account (di amministratore) la geolocalizzazione per la App. Esiste un modo per bypassare tale messaggio nelle impostazioni di Firefox oppure direttamente nel Registry di Windows 11? Molte Grazie </p><p>P.S.: negli anni scorsi il PC era connesso anche ad alcuni account aziendali non più attivi ne connessi al PC. </p>",firefox;privacy-and-security_1;,firefox,privacy-and-security,it,"",gohopa
1473363,2024-11-07 23:46:58 -0800,2024-11-07 23:46:58 -0800,Reduce tabs,"<p>Just looking for a chrome style tab listing so it's not an endless scroll to find a tab, effectively making the browser useless. </p>",firefox;browse;,firefox,browse,en-US,"",deadairis
1473362,2024-11-07 23:17:40 -0800,2024-11-07 23:17:40 -0800,password files can i put a mark on some sights,<p>mark file with a letter.         apple  v  is it possible? </p>,firefox;passwords-and-sign-in;,firefox,passwords-and-sign-in,en-US,"",patrickhampson
1473360,2024-11-07 23:01:29 -0800,2024-11-08 00:47:38 -0800,Jak otevrit VSECHNY synchronizovane panely v novem zarizeni,"<p>Na pracovanim PC mam otevrene panely (dejme tomu 30) a potreboval bych mit ""uplne stejne"" nastaveni i doma. Zatim se mi nepodarilo zjistit jak to udelat. Dokazu si je zobrazit (vcetne toho, ze se mi zobrazi zobrazi na postranni liste), ale nevim jak si je otevrit vsechny najednou.  (abych mel proste 30 panelu jak v praci tak doma a idealne kdyz uz si doma jeden zavru aby se mi v praci otevrelo jen 29). Poradi nekdo&nbsp;? </p>",firefox;backup-recovery-and-sync;,firefox,backup-recovery-and-sync,cs,1686636;,001pcr
1473359,2024-11-07 22:51:03 -0800,2024-11-07 22:53:34 -0800,McAfee - helper.exe,"<p>Hello,  I have a problem with McAfee antivirus. I have Firefox installed and these are the logs from the antivirus: </p> <ul><li> nt authority\system ran c:\program files\mozilla firefox\uninstall\helper.exe, which accessed the file c:\windows\temp\nsd63ba.tmp\system.dll, violating the rule ""running files from common user folders"". access was allowed because the rule wasn't configured to block. </li><li> nt authority\system ran c:\program files\mozilla firefox\uninstall\helper.exe, which accessed the file c:\windows\temp\nsd63ba.tmp\cityhash.dll, violating the rule ""running files from common user folders"". access was allowed because the rule wasn't configured to block. </li><li> nt authority\system ran c:\program files\mozilla firefox\uninstall\helper.exe, which accessed the file c:\windows\temp\nsd63ba.tmp\litefirewallw.dll, violating the rule ""running files from common user folders"". access was allowed because the rule wasn't configured to block. </li><li> nt authority\system ran c:\program files\mozilla firefox\uninstall\helper.exe, which accessed the file c:\windows\temp\nsd63ba.tmp\shelllink.dll, violating the rule ""running files from common user folders"". access was allowed because the rule wasn't configured to block. </li><li> nt authority\system ran c:\program files\mozilla firefox\uninstall\helper.exe, which accessed the file c:\windows\temp\nsd63ba.tmp\accesscontrol.dll, violating the rule ""running files from common user folders"". access was allowed because the rule wasn't configured to block. </li><li> nt authority\system ran c:\program files\mozilla firefox\uninstall\helper.exe, which accessed the file c:\windows\temp\nsd63ba.tmp\userinfo.dll, violating the rule ""running files from common user folders"". access was allowed because the rule wasn't configured to block. </li><li> PCNTB\user ran c:\program files\mozilla firefox\uninstall\helper.exe, which accessed the file c:\users\user\appdata\local\temp\nse6715.tmp\system.dll, violating the rule ""running files from common user folders"". access was allowed because the rule wasn't configured to block. </li><li> PCNTB\user ran c:\program files\mozilla firefox\uninstall\helper.exe, which accessed the file c:\users\user\appdata\local\temp\nse6715.tmp\cityhash.dll, violating the rule ""running files from common user folders"". access was allowed because the rule wasn't configured to block. </li><li> PCNTB\user ran c:\program files\mozilla firefox\uninstall\helper.exe, which accessed the file c:\users\user\appdata\local\temp\nse6715.tmp\shelllink.dll, violating the rule ""running files from common user folders"". access was allowed because the rule wasn't configured to block. </li><li> PCNTB\user ran c:\program files\mozilla firefox\uninstall\helper.exe, which accessed the file c:\users\user\appdata\local\temp\nse6715.tmp\accesscontrol.dll, violating the rule ""running files from common user folders"". access was allowed because the rule wasn't configured to block. </li><li> PCNTB\user ran c:\program files\mozilla firefox\uninstall\helper.exe, which accessed the file c:\users\user\appdata\local\temp\nse6715.tmp\userinfo.dll, violating the rule ""running files from common user folders"". access was allowed because the rule wasn't configured to block.<em> </em> </li></ul> <p>Is it ok? Is this a legitimate process?  </p><p>Thank you. </p>",firefox;privacy-and-security_1;,firefox,privacy-and-security,en-US,"",JP
1473358,2024-11-07 22:20:06 -0800,2024-11-07 22:20:06 -0800,Not saving history/tabs when closing the browser,"<p>Hi, </p><p>I started having a strange issue which never happen before and it is a regular occurance. When I close the brower, turn off the computer or reset it because it freezes firefox doesn't remeber the open tabs. </p><p>I'm signed in, I have the setting for it to open all tabs, but it doesn't do it, doesn't remember which tabs were 'pinned' and recen close tabs and widnows menu are blank. </p><p>It happened now 3 times since Monday, before it happened maybe once a year. </p><p>Do you have any suggestions? </p>",firefox;browse;,firefox,browse,en-US,"",skalus88
1473356,2024-11-07 21:52:29 -0800,2024-11-07 21:52:29 -0800,Brain Track,<p>How can I get Brain Tracker for my desktop Mac book using IOS 13.6 </p>,firefox;installation-and-updates;,firefox,installation-and-updates,en-US,"",vpusey
