id,created,updated,title,content,tags,product,topic,locale,answers,creator
1468500,2024-10-10 09:32:34 -0700,2024-10-10 09:33:46 -0700,मीशो की कंपनी वाले से बात कैसे करते हैं?,"<p>मीशो की कंपनी वाले से बात कैसे करते हैं? मीशो कस्टमर केयर पर कॉल कर (+91)9973-715-113)-सकते हैं। आप मीशो कस्टमर केयर को पर कॉल कर सकते हैं। आप पर ईमेल (09973=715113),भी भेज सकते हैं"""""""" </p>",firefox;needsinfo;accounts;,firefox,accounts,en-US,1680672;1680673;1680674;1680675;1680676;1680677;,t44032915
1468499,2024-10-10 09:26:20 -0700,2024-10-10 09:26:20 -0700,Have to keep denying cookies every few hours,<p>Hey all firefox doesnt save the preferences for long and every site I go back to I have to keep denying cookies etc. This started recently but my settings are as before whats up with this? I think its the total cookie protection but i cannot turn it off I'm fed up of denying over and over again. cheers </p>,firefox;privacy-and-security_1;,firefox,privacy-and-security,en-US,"",elvas72
1468498,2024-10-10 09:23:36 -0700,2024-10-10 09:23:36 -0700,Adding a webpage to home screen,<p>The article update 2 days ago indicates that there are three vertical dots to the right of the URL address filed that can be used to add a website to home screen...mine doesn't have the three dots...my browser is up to date </p>,settings;firefox;,firefox,settings,en-US,"",lee.gross
1468497,2024-10-10 09:23:31 -0700,2024-10-10 09:23:31 -0700,internet conection,<p>Firefox will no longer let me connect to the internet.what do I do </p>,firefox;installation-and-updates;,firefox,installation-and-updates,en-US,"",ab8her
1468495,2024-10-10 09:19:17 -0700,2024-10-10 09:19:17 -0700,Updating Or installing?,"<p>need compatibility with <a href=""http://www.compass.state.pa.us"" rel=""nofollow"">www.compass.state.pa.us</a> </p>",firefox;installation-and-updates;,firefox,installation-and-updates,en-US,"",reward.kim9
1468494,2024-10-10 09:18:26 -0700,2024-10-10 09:18:26 -0700,update firefox latest version,<p>update my firefox to the latest version PLEASSSSSSSSSSSS its not working so good so please update it </p>,firefox;installation-and-updates;,firefox,installation-and-updates,en-US,"",md2474767
1468493,2024-10-10 09:17:19 -0700,2024-10-10 09:17:19 -0700,can't launch Firefox,"<p>I can't launch Firefox -- has never happened.  I just need quick fix - don't have time to learn as I have Dr. appt. to get to! Got error msg.: re whatever update sent today was not compatible with whatever I already have, but I didn't write down the numbers -- they were identical, just new and older version. </p>",firefox;installation-and-updates;,firefox,installation-and-updates,en-US,"",Yyoungsavay
1468492,2024-10-10 09:16:51 -0700,2024-10-10 09:26:21 -0700,New tab preview display when hovering mouse over backgroung tabs is annoying.,"<p>After your most recent update, a tab preview is now displayed when hovering the mouse over background tabs. I don't like it at all and want to delete/remove/stop it, but can't find any way to do it. Please help. </p>",firefox;installation-and-updates;,firefox,installation-and-updates,en-US,1680670;,Craverjim
1468490,2024-10-10 09:16:04 -0700,2024-10-10 09:16:04 -0700,Hotmail on iMac,"<p>I have been using <a href=""http://hotmail.com"" rel=""nofollow"">hotmail.com</a> forever.  Today when I try to sign in I DO get logged in but after 5-10 second it clears and I get the following message. </p><p><strong>Something went wrong and we can't sign you in right now. Please try again later. </strong> The Microsoft account login server has detected too  many repeated authentication attempts.  Please wait a moment and try again.<strong> </strong> </p><p>I have been trying for a few hours now.  I reset my Macbook.  As an experiment I tried my iPhone.  It works.  I tried an iPad.  It works.  Then I tried Chrome on the Macbook Pro and it works.  The only thing I am having trouble with is Firefox and Hotmail.  Was there an update last night or is there some kind of cache I need to clear? \ Thanks </p>",firefox;passwords-and-sign-in;,firefox,passwords-and-sign-in,en-US,"",jbracket
1468487,2024-10-10 09:10:45 -0700,2024-10-10 09:10:45 -0700,Does FF block AI overview?,"<p>I use Google search and do not like the AI overview feature. In the Chrome, Edge, and Opera browser I've added an extension that blocks the AI. What I've noticed when I use FF I see no AI results when using Google search and I've not added an AI overview  block extension. Is there something different about FF that prevents AI results from showing without the need for an extension? I look forward to your comments. Thanks </p>",firefox;browse;firefox-1310;firefox-13102;,firefox,browse,en-US,"",arejfour
