id,created,updated,title,content,tags,product,topic,locale,answers,creator
1457824,2024-08-12 06:07:56 -0700,2024-08-12 06:07:56 -0700,Geen geluid bij online cursus,"<p>Goedemiddag, Ik zit al enkele dagen met een probleem met het geluid van een online cursus. Het probleem doet zich voor bij zowel Firefox in Windows 10 als Firefox in Linux Mint 21.3. Onder Windows 10 krijg ik helemaal geen geluid van de cursus en onder Linux Mint is het geluid zwaar verminkt en niet bruikbaar. Onder zowel Windows 10 als Linux Mint is het geluid van een YouTube filmpje normaal. Ik heb zowel met luidsprekers getest en met een bluetooth hoofdtelefoon. Beide met hetzelfde resultaat. Ik begrijp niet waarom het niet wil werken. Is er een instelling die ik over het hoofd zie. Of moet er nog een file geïnstalleerd worden. Met vriendelijke groet, Frans Sanders </p>",desktop;other;windows-10;,firefox,other,nl,"",frans.sanders
1457823,2024-08-12 06:06:11 -0700,2024-08-12 06:06:11 -0700,"Google Translate acting strangely via Firefox, OK when accessed via Chrome","<p>Until a few days ago (circa 8/8/24&nbsp;?) Google Translate worked perfectly via Firefox browser. </p><p>The same Google Translate session could be left open all day and used for multiple translations, reversing translation direction, copy/pasting into the 'source' language box or typing directly into the source language box ... whatever ... it all worked fine. </p><p>Now? I open a Google Translate in a new tab (usually English-&gt; Thai or Thai -&gt; English) </p><p>The FIRST translation works fine! </p><p>Any subsequent change to the same tab produces a 'Translation error' or sometimes the translation just hangs. Closing that tab and opening a new tab for Google Translate (and copy/pasting same text into it) works fine first time, but then fails on any subsequent change in exactly the same way! </p><p>Opening Google Translate in a Chrome window right next to Firefox and pasting exactly the same text into it works perfectly and the Chrome window works perfectly all day.  </p><p>Looks like my Firefox version 129.0 has been stable for a while. </p><p>Is it possible Google changed something recently that now makes it difficult for Firefox to play with it? </p>",desktop;windows-10;website-breakages;firefox-1290;,firefox,website-breakages,en-US,"",pdtokyo
1457820,2024-08-12 05:36:11 -0700,2024-08-12 05:39:24 -0700,"A volte evidenziando testo e facendo tasto destro  ""copia"" non è attivo","<p>A volte evidenziando testo in una pagina web e facendo tasto destro  ""copia"" non è attivo è strano perchè nelle versioni precedenti non ho mai avuto problemi. Ho notato che saltuariamente clikkando a caso o ricaricando la pagina a volte si riattiva. Mi spiace perchè è una funzione che uso molto. Ho provato la stessa pagina con altri browser e il ""copia"" si attiva Capita ad altri? Grazie </p>",desktop;other;needsinfo;windows-11;firefox-1290;,firefox,other,it,1667926;,pietro.guaschini
1457819,2024-08-12 05:18:13 -0700,2024-08-12 05:18:13 -0700,update,<p>need to download invoices. </p>,desktop;windows-10;install-and-update;firefox-1290;,firefox,install-and-update,en-US,"",AP34
1457818,2024-08-12 05:17:17 -0700,2024-08-12 05:17:17 -0700,search box appears?,"<p>OnPC when I press key  and a search box appears above task bar, how to stop  this? </p>",desktop;tips;windows-11;firefox-1290;,firefox,tips,en-US,"",chrispolomski
1457815,2024-08-12 04:59:53 -0700,2024-08-12 04:59:53 -0700,advertentieblockers,"<p>bij debian 12  64 bits systeem:: bij firefox esr is het kennelijk de bedoeling, dat de advertentie- blockers zelf moet worden geinstalleerd&nbsp;!! is dit juist&nbsp;?! j/n&nbsp;?! </p>",linux;desktop;customize-settings-and-preferences;firefox-115140;firefox-11514;,firefox,customize-settings-and-preferences,nl,"",gjam.timmermans
1457812,2024-08-12 04:36:21 -0700,2024-08-12 04:36:21 -0700,......,"<p>Por el momento, gracias </p>",desktop;troubleshooting;windows-11;firefox-1290;,firefox,troubleshooting,es,"",chaconsanchezb
1457810,2024-08-12 04:33:45 -0700,2024-08-12 04:33:45 -0700,CloudFlare broken loop,"<p>let's keep it as brief as possible.. i have no idea what the hell the degraders of cloudflare are doing, for the past YEARS all sites that required cloudflare worked just fine, and now i lost access to multiple sites on firefox because of the cursed ""are you human: captcha loop"" i'm looking for extensions, i'm seeking github codes that i don't even know how to execute.  the loop keeps demanding me to change the browser to a chromium.. isn't this supposed to be treated as a targeted cyber crime?  from google against mozilla?  how do i fix the captcha endless loop? </p>",desktop;windows-10;website-breakages;firefox-1290;,firefox,website-breakages,en-US,"",Must12
1457808,2024-08-12 04:11:10 -0700,2024-08-12 04:11:10 -0700,Firefox,"<p>Bad Request Since your last update I can no longer check my emails on the <a href=""http://orange.fr"" rel=""nofollow"">orange.fr</a> website. The following message is displayed:- Your browser sent a request that this server could not understand. Size of a request header field exceeds server limit. </p>",desktop;windows-10;troubleshooting;firefox-1290;,firefox,troubleshooting,en-US,"",joss.ag
1457803,2024-08-12 03:33:43 -0700,2024-08-12 03:33:43 -0700,Firefox get white screen,"<p>When I play any video on <a href=""https://www.bilibili.com/"" rel=""nofollow"">https://www.bilibili.com/</a> this chinese website After finish the video,The Firefox get white screen and crash And this happen every single time, There is nothing I can do The crash log is here: bp-c489f92a-e918-43ba-ab0b-589210240812 </p>",desktop;troubleshooting;windows-11;firefox-1290;,firefox,troubleshooting,en-US,"",1940630798
