id,created,updated,title,content,tags,product,topic,locale,answers,creator
1441903,2024-03-09 06:55:40 -0800,2024-03-09 06:55:40 -0800,How do I fix Captcha?,<p><strong>How do I fix Captcha?</strong> </p>,desktop;privacy-and-security_1;windows-10;firefox-1230;firefox-12301;,firefox,privacy-and-security,en-US,"",dgrobler
1441902,2024-03-09 06:42:23 -0800,2024-03-09 06:42:23 -0800,Address Bar Text Is Too Small,<p>Address bar and tool bar text is very small and too hard to read. How can I make it larger? </p>,desktop;customize;windows-11;firefox-1230;firefox-12301;,firefox,customize,en-US,"",cushite1
1441900,2024-03-09 06:33:41 -0800,2024-03-09 06:40:21 -0800,"When Opening PDF, I See Two Different Firefox Developer Applications Are Displayed (one with logo & other without)",<p>I have had this problem for a while. I am not sure what to do so that I can fix this. Whenever I open a pdf or any application that can be opened in the browsers shows me two options for firefox browser. I attached a picture that will make it obvious what the problem is. </p>,desktop;beta;other;windows-10;firefox-1240;,firefox,other,en-US,1641273;,muhammadshamaeem
1441898,2024-03-09 06:31:02 -0800,2024-03-09 06:31:02 -0800,Steam Downloads stop when FF is open,"<p>whenever I launch Firefox, my Steam downloads plummet to 0. Just sitting on the home screen (blank) is enough to do that, or navigating around at all. I've tried a new download of FF, private browsing, no extensions enabled, and nothing seems to make a difference. Which drive I write to doesn't make a difference, either. </p><p>Specs: 22H2 Windows 10 i5-12600k AMD 5600XT graphics card FF 123.0.1 </p>",desktop;fix-problems;windows-10;,firefox,fix-problems,en-US,"",labarbera.frank
1441894,2024-03-09 05:19:29 -0800,2024-03-09 06:52:25 -0800,Mozilla log in,<p>Hey  I registered for sync Mozilla. After each lunch I have message windows pass code...Its really irritating me. How to leave passcode (becouse I want to protecs my passcodes manager settings ) and have turned on passcode windows just when I need pass code manager. Please fix it  at next updates </p>,desktop;privacy-and-security_1;windows-11;firefox-1230;firefox-12301;,firefox,privacy-and-security,en-US,1641275;1641276;1641277;,kutskir.725
1441893,2024-03-09 04:12:48 -0800,2024-03-09 04:12:48 -0800,Firefox could not download the search plugin from amazon.co.uk,"<p>The <a href=""http://Amazon.co.uk"" rel=""nofollow"">Amazon.co.uk</a> search plugin was working but now its not and when i try to click ""add search engine"" a box pops up with  </p><p>Firefox could not download the search plugin from: <a href=""https://d2lo25i6d3q8zm.cloudfront.net/browser-plugins/AmazonSearchSuggestionsOSD.Firefox.xml"" rel=""nofollow"">https://d2lo25i6d3q8zm.cloudfront.net/browser-plugins/AmazonSearchSuggestionsOSD.Firefox.xml</a> </p><p>another post suggested checking the about:config browser.search.region mine says ""GB"" which would be correct for .co.uk </p><p>All other search plugins work fine. Any suggestions? </p>",linux;desktop;customize;firefox-1210;firefox-12101;,firefox,customize,en-US,"",JackDinn
1441892,2024-03-09 04:05:46 -0800,2024-03-09 04:05:46 -0800,Video and audio intermittent,"<p>I'm running FF 115.8.0esr on MacOS High SIerra 10.13.6. (desktop). I generally sleep the computer rather than shutting down each day. </p><p>The problem - If I have restarted the computer or restarted FF, I can play video and audio OK. Mostly I will find that I can still play for a day or so (even having slept the computer). Then they stop. Opening a new window or a private window doesn't help, the only solution is to restart FF or the computer. All the while, I can get the same video/audio to play on Safari, and Apple iTunes is fine too. It doesn't matter what the source is - YT, Spotify BBC iPlayer, BBC Sounds and so on. </p><p>Would really like some help on this! </p>",desktop;other;mac-os-x-1013;firefox-11580;firefox-1158;,firefox,other,en-US,"",GlobalPal
1441890,2024-03-09 03:49:11 -0800,2024-03-09 03:49:44 -0800,Firefox and Google Recaptcha,"<p>I recently switched ISP and now when I try to google anything with firefox I keep getting this message appear: </p><p>""Our systems have detected unusual traffic from your computer network. This page checks to see if it's really you sending the requests, and not a robot."" </p><p>It prompts me to click 'I am not a robot' then pick out which lights have cars etc in them.  Worked fine before the ISP change.  Some notes: </p><p>- This does not occur on Microsoft Edge or Chrome. - The only add on I have is Ublock but it still does this when I have that disabled.  Plus I have Ublock on Edge and there are no issues. </p><p>If it's my IP address, then why does this ONLY appear when I use Firefox?  Surely it would also appear when using google on any browser if my IP address was in question... </p><p>From what I am reading online, my only option is to either: - Use a different search engine&nbsp;; or - Use a different browser. </p><p>I'm curious to hear other people's thoughts on this. </p>",desktop;other;windows-11;,firefox,other,en-US,"",evanpadmore
1441889,2024-03-09 03:48:09 -0800,2024-03-09 03:48:09 -0800,my gmail,<p>How to partner w/Firefox browser </p>,desktop;privacy-and-security_1;,firefox,privacy-and-security,en-US,"",jeniferananthony
1441888,2024-03-09 03:44:20 -0800,2024-03-09 03:47:05 -0800,Mozilla VPN,"<p>""Install"" ""sign-in"" ""email"" </p>",desktop;download-and-install_1;,firefox,download-and-install,en-US,1641251;,jeniferananthony
