id,created,updated,title,content,tags,product,topic,locale,answers,creator
1437891,2024-01-26 13:00:11 -0800,2024-01-26 13:00:11 -0800,instagram block,<p>Tried to use Firefox Mask signing up to Instagram and I can't use the mozmail address </p>,desktop;other;mac-os-x-1015;firefox-1210;firefox-12101;,firefox,other,en-US,"",Barofsky
1437888,2024-01-26 12:18:20 -0800,2024-01-26 12:18:20 -0800,changing background picture,"<p>Hi I want to replace Firefox obligatory، awful background pictures with my own pictures,but it can not be done as it can be done easily in Opera browser. I can not understand  what is the cause of such limitations. </p>",desktop;other;,firefox,other,en-US,"",bdelaram0032
1437887,2024-01-26 12:14:05 -0800,2024-01-26 12:14:05 -0800,Multi Account Containers disappear with Firefox updates,"<p>Almost every Firefox update for the last year has deleted my container tabs. </p><p>More recently, while reconstructing my containers for several Google accounts, I pin them as I create each tab. Next time I restart Firefox the pinned containers are there but blank when opened and new unpinned tabs appear for the same containers. </p><p>Windows 10 Pro 22h2 </p>",desktop;customize;windows-10;firefox-1220;,firefox,customize,en-US,"",dleippe
1437886,2024-01-26 12:10:06 -0800,2024-01-26 12:10:06 -0800,Close All Windows Option,"<p>Hello, </p><p>Safari has a menu option to ""Close All Windows"" (Command, alt W).  </p><p>I am curious to know why Firefox doesn't.  </p><p>The only way to close-all that I am aware of, is to quit Firefox and restart. Very frustrating! </p><p>There are sub-menu functions for individual tabs and such, but no simple way to clear the browser.  </p><p>(I'm on Mac OS Sonoma) </p><p>Thanks </p>",desktop;other;mac-os-x-1015;firefox-1220;,firefox,other,en-US,"",mailboxkey7261-01
1437883,2024-01-26 11:42:54 -0800,2024-01-26 11:42:54 -0800,Authenticity verification,"<p>I just updated the Firefox browser and installed it successfully.  When I tried to open the browser, I got a msg stating that the security of the page I am trying to open has not been verfied.  Really don't understand that since it is the firefox browser and this came from Mozilla.  How do I correct that? </p>",desktop;privacy-and-security_1;mac-os-x-1013;firefox-720;firefox-7202;,firefox,privacy-and-security,en-US,"",illinitarentaise
1437882,2024-01-26 11:42:22 -0800,2024-01-26 11:42:22 -0800,Firefox toolbar icon and iOS app don't download the full article,"<p>Running Firefox 122.0 on Mac OS Ventura. When I save some articles via the toolbar icon, ithey show up in my online Pocket account, but only as links, not full downloads. Same for some saves via my iOS app. Consequently I'm unable to read this content offline. Attached screenshot shows the difference. Any suggestions? </p>",desktop;sync;mac-os-x-1015;firefox-1220;,firefox,sync,en-US,"",alank1
1437881,2024-01-26 11:41:23 -0800,2024-01-26 11:41:23 -0800,bitchute vid-site won't play in firefox,"<p>Only one bitchute vid-site won't play in firefox, all other vids play.  Other subscribers have same problem. USA Prepares <a href=""https://www.bitchute.com/video/lsqwdjy27l0w/"" rel=""nofollow"">https://www.bitchute.com/video/lsqwdjy27l0w/</a> <a href=""https://www.bitchute.com/channel/rongibsonchannel2/"" rel=""nofollow"">https://www.bitchute.com/channel/rongibsonchannel2/</a> </p>",desktop;fix-problems;windows-10;firefox-1220;,firefox,fix-problems,en-US,"",madmac1233
1437879,2024-01-26 11:19:29 -0800,2024-01-26 11:37:41 -0800,Credit Card charged $60.00 instead of 49.95 for renewal,<p>Lic. key MCHO-4414320 Credit Card charged $60.00 instead of 49.95 for renewal </p>,desktop;other;windows-10;firefox-1220;,firefox,other,en-US,1633311;,mpopper
1437878,2024-01-26 10:46:09 -0800,2024-01-26 10:46:09 -0800,You do not have permission to view this directory or page.,"<p>When attempting to access <a href=""http://www.psc.state.wv.us/"" rel=""nofollow"">http://www.psc.state.wv.us/</a> I get the following message ""You do not have permission to view this directory or page."" I was able to access before last nights update to 122.0 (64-bit). </p>",desktop;fix-problems;windows-10;firefox-1220;,firefox,fix-problems,en-US,"",rcole1945
1437874,2024-01-26 09:56:09 -0800,2024-01-26 09:56:09 -0800,Scrolling speed in smaller page size,"<p>So i make page smaller at 60% size, and when i scroll it move on the same amount of space as its on 100% size, basically decrease scroll speed. Is there a way to make it not happen and make scroll speed the same at any page size. </p>",desktop;customize;windows-10;firefox-1220;,firefox,customize,en-US,"",Beltion
