id,created,updated,title,content,tags,product,topic,locale,answers,creator
1551662,2025-11-30 12:16:52 -0800,2025-11-30 12:16:52 -0800,tabs and new Windows that will not scroll until the page is reloaded,"<p>Hey folks,  </p><p>I’m not a great user of “forum solutions” simply because due to an accident and head trauma I have developed quite severe concentration issues, or lack of concentration issues however you would like to look at it. </p><p>So if you have an idea about my problem give it to me like I’m a 10 year old. </p><p>My situation started about three updates ago, and is as follows. </p><p>If I open up a new tab or I open up a link into a new tab or window that tab or window will often not scroll.  I did eventually  discovered that if I click on the “ reload current page” icon up on the toolbar it then scrolls with no issue whatsoever.   </p><p>I do understand that this is not an end of the world situation, but is happening with greater frequency and it is an irritation which at times really starts to grind that every time I open a new tab I then have to reload that tab in order to get it to operate.  </p><p>Suggestions welcome. </p>",firefox-14502;firefox-1450;windows-11;firefox;app-responsiveness;,firefox,app-responsiveness,en-US,"",cupiddstunt
1551661,2025-11-30 12:07:21 -0800,2025-11-30 12:07:21 -0800,Issues with internet connection between devices,"<p>So I started using Firefox on my older and newer laptops, but I've noticed that on my older laptop it has started giving me the message ""You must log in to this network before you can access the internet"", although I am already signed in on my Mozilla account there too. My newer laptop has had no issues for the record. Both systems are running windows 11, both have the same account that I am using, etc. If it makes any difference, my older laptop is using an ethernet cable whilst the newer one is connected via Wi-Fi. When I ran into this issue yesterday on my old laptop, the issue somehow resolved itself after I created a bugzilla account, although I am unsure if this was coicidence, so now I am confused why the issue has showed up again. Awaiting any kind of help or advice, thank you. </p>",firefox-14501;firefox-1450;windows-11;firefox;connectivity;,firefox,connectivity,en-US,"",phoxcs2430
1551660,2025-11-30 11:56:07 -0800,2025-11-30 11:56:07 -0800,"Todas as páginas de rede social, de uma empresa/cnpj.","<p>Por favor responsavel, consegue me ajudar a encontrar o maior numero de paginas de marketing de certa empresa privada? </p>",firefox-1450;windows-10;firefox;accessibility;,firefox,accessibility,pt-BR,"",samantamartins1000
1551659,2025-11-30 11:48:21 -0800,2025-11-30 11:48:21 -0800,Internet Access,"<p>I am logging in to my browser as normal, but am still getting the notification ""You must log in to this network before you can access the Internet"". This is cutting me off from regular internet access as if I was not logged in. </p>",firefox-1450;windows-11;firefox;passwords-and-sign-in;,firefox,passwords-and-sign-in,en-US,"",phoxcs2430
1551657,2025-11-30 11:33:54 -0800,2025-11-30 11:33:54 -0800,Instagram,<p>Tok gringok </p>,firefox;download-and-save;,firefox,download-and-save,en-US,"",wericktunes96
1551652,2025-11-30 11:10:38 -0800,2025-11-30 11:10:38 -0800,El salvador,<p>El salvador </p>,firefox-600;windows-10;firefox;accounts;,firefox,accounts,es,"",rosibelnavas189
1551648,2025-11-30 10:59:35 -0800,2025-11-30 10:59:35 -0800,atualizaçao do firefox esr,<p>não consiguindo acessa ao whatapp </p>,firefox-10270;firefox-1027;linux;firefox;esr;,firefox,esr,pt-BR,"",zsoficial2
1551647,2025-11-30 10:48:21 -0800,2025-11-30 10:48:21 -0800,How can I remove a website from autocomplete suggestions?,"<p>Like the title says. I've removed this (see img) page from history and tried hitting SHIFT + DEL with the suggestion highlighted, but it just persists. How can I get rid of it? </p>",firefox-14502;firefox-1450;windows-11;firefox;search-suggestions;,firefox,search-suggestions,en-US,"",markus68
1551646,2025-11-30 10:44:45 -0800,2025-11-30 10:44:45 -0800,flashdrive feed clean,<p>audio playback from flashdrive recordimk mk4 overdriven or bass non effective </p>,firefox-14502;firefox-1450;linux;firefox;settings;,firefox,settings,en-US,"",sourialedward1234
1551645,2025-11-30 10:25:18 -0800,2025-11-30 10:26:47 -0800,I can't tell if I have a browser hijacker,"<p>I can't tell if I've got a browser hijacker. I'm on an android phone on Firefox and using duckduckgo. I have avast antivirus, but the free version. And in the last 24 hours, sometimes when I type inquiries, usually if its a string of letters and numbers, it will redirect me to a website unrelated to my search. For instance, typing in mig23(looking up fighter jet), it won't do searches and instead will take me to some UK boat website. ""OICE"", a typo, takes me to a NASA OIIR website. It appears to be close to whatever I typed in, but also doesn't happen every single time. This doesn't happen on my other devices, but it also doesn't happen when I use google in Firefox. However, it is possible that this happened on my laptop but I do not have access to it right now.  </p><p>I am always in fear of viruses and I desperately want this to be a computer glitch. I cleared the DNS cache, I deleted some files and apps and rebooted and its still happening! I don't know what file could've done it. </p>",firefox;browser-security;,firefox,browser-security,en-US,1783030;,owainalexander
