id,created,updated,title,content,tags,product,topic,locale,answers,creator
1491569,2025-02-07 05:19:34 -0800,2025-02-07 05:19:34 -0800,Konto,<p>Kann mich nicht mehr anmelden </p>,firefox;accounts;,firefox,accounts,en-US,"",hsjmbartetzko
1491568,2025-02-07 04:59:06 -0800,2025-02-07 04:59:06 -0800,Logo van Mozilla-Firefox op de startpagina.,"<p>Goedemiddag, Hoe kan ik de Logo van Mozilla-Firefox van mijn startpagina verwijderen? In mijn situatie neemt hij zo veel ruimte in dat ik moet verkleinen en daardoor niet meer leesbaar. <a href=""http://M.vr.gr"" rel=""nofollow"">M.vr.gr</a>. Rob Guibal </p>",firefox;settings;,firefox,settings,nl,"",rg-hp
1491567,2025-02-07 04:53:19 -0800,2025-02-07 04:53:19 -0800,MacPro Book,<p>How do I do a data backup on my Mac Book Pro </p>,firefox;backup-recovery-and-sync;,firefox,backup-recovery-and-sync,en-US,"",nevadahud
1491566,2025-02-07 04:49:36 -0800,2025-02-07 04:49:36 -0800,what is the issiu of your apps and what kindergarten of apps you have problem,"<ol><li>/&lt;Application game app/&lt; &lt;/li&gt;</li><li>Intertainment apps /&lt; </li><li>/&lt;Suporta apps /&lt; &lt;/li&gt;</li><li>/&lt;Web app /&lt; &lt;/li&gt;</li><li>/&lt;Ios app/&lt; &lt;/li&gt;</li><li>/&lt;Home app/&lt; &lt;/li&gt;</li><li>/&lt;Resources app/&lt; &lt;/li&gt;</li><li>/&lt;Message app/&lt; &lt;/li&gt;</li><li>/&lt;Portfollio app/&lt; &lt;/li&gt;</li></ol> <p>Assets app/&lt; </p> <ol><li>/&lt;Policy apps/&lt; &lt;/li&gt;</li><li>/&lt;Security apps/&lt; &lt;/li&gt;</li><li>/&lt;Info and location apps/&lt; &lt;/li&gt;</li><li>/&lt;Bussiness apps/&lt; &lt;/li&gt;</li><li>/&lt;Mailbox apps/&lt; &lt;/li&gt;</li><li>/&lt;Notes pad apps/&lt; &lt;/li&gt;</li><li>/&lt;Investors apps/&lt; &lt;/li&gt;</li><li>/&lt;Money Market apps/&lt; &lt;/li&gt;</li><li>/&lt;Financial apps/&lt; &lt;/li&gt;</li><li>/&lt;Social Studies and government apps/&lt; &lt;/li&gt;</li><li>/&lt;Class Room apps/&lt; &lt;/li&gt;</li><li>/&lt;Drive apps/&lt; &lt;/li&gt;</li><li>/&lt;Industrial  and home Economics apps/&lt; &lt;/li&gt;</li><li>/&lt;Radar apps/&lt; &lt;/li&gt;</li><li>/&lt;Internet wifi Digital apps/&lt; &lt;/li&gt;</li><li>/&lt;Digital marketing apps=&lt; &lt;/li&gt;</li><li>/&lt;Audiobooks apps%&lt; &lt;/li&gt;</li><li>/&lt;Music apps/&lt; &lt;/li&gt;</li><li>/&lt;Music Channel apps/&lt; &lt;/li&gt;</li><li>/&lt;template maker="""" apps="""" &lt;="""" li=""""&gt;&lt;/template&gt;</li><li>/&lt;Logo Maker apps/&lt; &lt;/li&gt;</li><li>/&lt;DropBox apps%&lt; &lt;/li&gt;</li><li>/&lt;Airstream apps/&lt; &lt;/li&gt;</li><li>/&lt;Earth map apps/&lt; &lt;/li&gt;</li><li>/&lt;Street view map apps/&lt; &lt;/li&gt;</li><li>/&lt;Theory gech apps/&lt; &lt;/li&gt;</li><li>/&lt;Electronics Communication apps/&lt; &lt;/li&gt;</li><li>/&lt;Operating system apps/&lt; &lt;/li&gt;</li><li>/&lt;Learning apps/&lt; &lt;/li&gt;</li><li>/&lt;School Universidad apps%&lt; &lt;/li&gt;</li><li>/&lt;Authority apps/&lt; &lt;/li&gt;</li><li>/&lt;Sigmatech  recognation apps/&lt; &lt;/li&gt;</li><li>/&lt;Landmark apps/&lt; &lt;/li&gt;</li><li>/&lt;Products web app/&lt; &lt;/li&gt;</li><li>/&lt;Transportation transition apps/&lt; &lt;/li&gt;</li><li>/&lt;Kryptonian apps/&lt; &lt;/li&gt;</li><li>/&lt;Btc-usd wallet apps/&lt; &lt;/li&gt;</li><li>/&lt;Central tech wallet apps/&lt; &lt;/li&gt;</li><li>/&lt;Bitcoin wallet apps/&lt; &lt;/li&gt;</li><li>/&lt;Crytocurrency apps/&lt; &lt;/li&gt;</li><li>/&lt;Radio  am/fm pods apps/&lt; &lt;/li&gt;</li><li>/&lt;Familiy Studio web apps/&lt; &lt;/li&gt;</li><li>/&lt;Library developer apps/&lt; &lt;/li&gt;</li><li>/&lt;data base="""" apps="""" &lt;="""" li=""""&gt;&lt;/data&gt;</li><li>/&lt;Car rental web apps/&lt; &lt;/li&gt;</li><li>/&lt;Hotels vacation house model apps/&lt; &lt;/li&gt;</li><li>/&lt;Apartment and housing rental apps/&lt; &lt;/li&gt;</li><li>/&lt;Website enginner apps/&lt; &lt;/li&gt;</li><li>/&lt;Developer Resources apps/&lt; &lt;/li&gt;</li><li>/&lt;Jobs hiring apps/&lt; &lt;/li&gt;</li><li>/&lt;Liquir and drinks apps/&lt; &lt;/li&gt;</li><li>/&lt;Restuarant and coffeshop  site apps/&lt; &lt;/li&gt;</li><li>/&lt;Home appliances web apps/&lt; &lt;/li&gt;</li><li>/&lt;Cellphone and computers devices and acssesories apps/&lt; &lt;/li&gt;</li><li>/&lt;House and lots web apps/&lt; &lt;/li&gt;</li></ol> <p>Bank web apps/&lt; </p> <ol><li>/&lt;Trade bank apps/&lt; &lt;/li&gt;</li><li>/&lt;Currency trade banks apps/&lt; &lt;/li&gt;</li><li>/&lt;Technology and  Communications data privacy apps/&lt; &lt;/li&gt;</li><li>/&lt;Petsa Food apps/&lt; &lt;/li&gt;</li><li>/&lt;Foods and Drugs store apps/&lt; &lt;/li&gt;</li><li>/&lt;rowena amene farkas /&lt; &lt;/li&gt;</li><li>/&lt;private Policy copy rights terms and condition/&lt; &lt;/li&gt;</li></ol> <p><a href=""https://www.microsoftazure/badges.com"" rel=""nofollow"">tumbler.com</a> </p>",firefox;accessibility;,firefox,accessibility,en-US,"",nycmedium111
1491565,2025-02-07 04:43:45 -0800,2025-02-07 04:44:38 -0800,استرجاع الحساب,<ul><li> اريد استرجاع الحساب الخاص بي </li></ul>,firefox;settings;,firefox,settings,en-US,1710400;,ahmedsaadz927
1491564,2025-02-07 04:41:32 -0800,2025-02-07 04:55:55 -0800,DNS Problem,"<p>For no apparent reason I suddenly found that I could no longer browse via duckduckgo or Google (but could through Edge!). The on-screen response just informed that the sites were not available. I had no idea what could have caused this but a Microsoft fault search identified it is a DNS problem. I prefer to use the duckduckgo and need to resolve the DNS situation. Is this a Firefox problem, and if so, how do I fix it while still maintaining security? </p>",firefox;browse;,firefox,browse,en-US,1710408;,vicmeadows
1491563,2025-02-07 04:40:35 -0800,2025-02-07 04:40:35 -0800,11111,<p><em>italic text</em> </p>,firefox;accessibility;,firefox,accessibility,en-US,"",1146106518
1491562,2025-02-07 04:39:41 -0800,2025-02-07 04:39:41 -0800,I am getting blank pages for certain websites connected to cloudsflare/shopify,<p>hi I am getting black pages for certain shop websites connected to cloudsflare/shopify on most of my pc browsers except for a private browser called librewolf </p><p><br> If I inspect the webpage source  This page is in Quirks Mode. Page layout may be impacted. For Standards Mode use “”. </p><p>I wonder if it is tracking related </p>,firefox;browse;,firefox,browse,en-US,"",3dcnc.uk
1491561,2025-02-07 04:38:22 -0800,2025-02-07 04:49:45 -0800,restoring a previous session,"<p>There is a session with 15 important tabs. Previously, all 15 tabs were restored when closing and then opening. </p><p>But now, when closing and opening, the following happens: 1) The first time you click on Mozilla startup, nothing opens.Clicking again opens the home page.And everything. 2)When you click on launch, the home page opens.And everything. </p> <hr> <p>In both cases, pressing Ctrl+Shift+t restores the previous session with 15 tabs. </p><p>The error appeared unexpectedly.There were no critical sorties.Mozilla's version is the latest.Tell me how to fix it. </p>",firefox;backup-recovery-and-sync;,firefox,backup-recovery-and-sync,en-US,1710402;,omax72
1491560,2025-02-07 04:32:42 -0800,2025-02-07 04:32:42 -0800,Mukem,<p>Mukem </p>,firefox;accessibility;,firefox,accessibility,en-US,"",mukemilhussenidris
