id,created,updated,title,content,tags,product,topic,locale,answers,creator
1495769,2025-02-25 19:31:09 -0800,2025-02-25 19:31:09 -0800,too many Facebook accounts are causing excessive data use and theft,<p>I HAVE TOO MANY FACEBOOK ACCOUNTS WHICH ARE  BEING USED BY OTHER PEOPLE TO USE MY DATA ALLOWANCE </p>,firefox;passwords-and-sign-in;,firefox,passwords-and-sign-in,en-US,"",patb42
1495768,2025-02-25 19:19:44 -0800,2025-02-25 19:19:44 -0800,passwords,<p>Disable passwords feature of Firefox </p>,firefox-13501;firefox-1350;firefox;passwords-and-sign-in;,firefox,passwords-and-sign-in,en-US,"",owners
1495767,2025-02-25 19:05:26 -0800,2025-02-25 19:05:26 -0800,escriptive. Saying “playing video on YouTube is always choppy” will help us understand the issue better than saying “something is wrong” or “the app is b,<p>escriptive. Saying “playing video on YouTube is always choppy” will help us understand the issue better than saying “something is wrong” or “the app is b </p>,firefox;download-and-save;,firefox,download-and-save,en-US,"",www.niwantha.udawattha
1495766,2025-02-25 18:56:41 -0800,2025-02-25 18:56:41 -0800,Windows 11: Firefox ico on task bar (only) changed to black square - still opens OK,<p>Windows 11: Firefox icon on task bar (only) changed to black square - still opens OK. FF icons on desktop and start menu are normal. FF works normally. </p>,firefox;installation-and-updates;,firefox,installation-and-updates,en-US,"",rayjturner
1495765,2025-02-25 18:42:09 -0800,2025-02-25 18:42:09 -0800,Prestamos,<p>Quiero prestamos </p>,firefox;accounts;,firefox,accounts,es,"",barrioflores87
1495763,2025-02-25 18:41:10 -0800,2025-02-25 18:53:35 -0800,Préstamo,<p>Quiero préstamo </p>,firefox;accounts;,firefox,accounts,es,1714577;,barrioflores87
1495761,2025-02-25 18:22:01 -0800,2025-02-25 18:23:55 -0800,ms word,<p>pleass help me </p>,firefox;browse;,firefox,browse,en-US,1714569;,anafjunaid3
1495760,2025-02-25 18:18:51 -0800,2025-02-25 18:18:51 -0800,vehicle/ truck's or Suv,<p>Looking for a truck or a car </p>,firefox;browse;,firefox,browse,en-US,"",loyanan7
1495758,2025-02-25 18:14:24 -0800,2025-02-25 19:16:40 -0800,problemas de inicio,"<p>Muy buenas noches., agradecería mucho el que me puedan ayudar a resolver esta situación no me deja iniciar secion en mi cuenta firefox y ya me canse de buscar solucion tengo la captura de pantalla de la leyenda que me pone </p>",firefox;privacy-and-security_1;needsinfo;,firefox,privacy-and-security,es,1714583;,alejandro_bandala
1495757,2025-02-25 18:12:05 -0800,2025-02-25 18:12:05 -0800,View Page Source,"<p>I am on a web page and right click &amp; select ""View Page Source"" that then opens in a NEW TAB with the source code.  Then CTL F and select the string ""mp3"" to find.   This then takes me to a position 142 characters to the right of the actual ""mp3"" location.  Skipping back to actual location the ""mp3"" now appears as ""blank"". Very strange!! </p>",firefox;browse;,firefox,browse,en-US,"",alaninfo
1495756,2025-02-25 17:59:34 -0800,2025-02-25 17:59:34 -0800,Mozila will not start,"<p>Hello, </p><p>When I attempt to open Firefox, I am getting a pop-up screen saying: </p><p>135.0.1 not compatible with min version &gt;= 135.0 max version &lt;=135.0 </p><p>Also, I am being advised to reinstall Firefox. Do I need to uninstall Firefox first? </p><p>Windows10, Dell Laptop </p><p>Thank you, </p><p>Petrik </p>",firefox;accessibility;,firefox,accessibility,en-US,"",gpetrikgman
1495755,2025-02-25 17:48:43 -0800,2025-02-25 17:48:43 -0800,autogestionuurrhh,<p>Autogestionuurrhh </p>,firefox;accessibility;,firefox,accessibility,es,"",josetamiche524
1495754,2025-02-25 17:47:38 -0800,2025-02-25 17:47:38 -0800,I don't have an ad blocker but websites say i do,"<p>Websites ask me to turn off my ad blocker but I don't have one that I can see. Also YouTube does not open on FIrefox, which is probably being caused by the same issue. Thank you for your help. </p>",firefox;settings;,firefox,settings,en-US,"",sandra60
1495753,2025-02-25 17:46:18 -0800,2025-02-25 18:50:46 -0800,News Feed,"<p>Why is my news feed nothing but left wing garbage, from Politico, NPR, CBS. ABC, NBC, MSNBC, to Time to Huff Post, there is nothing Center or Center Right, it is all Lame Stream Left Wing Garbage. </p><p>What's up with that?  We need some ideological diversity, in other words not Group Think. </p><p>I want some Fox News, Breitbart, Daily Wire, Town Hall Media, etc., and to be balanced you can throw in your current biased feed too.  At least then, I can read the issues from several points of view, which after all, that is what it is all about. </p><p>Otherwise just leave my news feed splash page empty, I am quite adept at using several news sources for m information on the news of the day. </p><p>Don't ever forget your company fired your Founder and CEO for ""wrong think."" </p><p>Matt </p>",firefox;accessibility;,firefox,accessibility,en-US,1714564;1714576;,mdugas
1495752,2025-02-25 17:44:08 -0800,2025-02-25 17:44:08 -0800,My shops on Etsy.com are being robbed right now by kathrine Fairmount my shops are BeaulahJewelry and GemsInSilverAndGold and RLGemstoneElegance@frontier.com,"<p>My <a href=""http://Etsy.com"" rel=""nofollow"">Etsy.com</a> seller accounts are currently being stolen by Katherine Fairmount in the Brentwood, California 94513 area.  My Etsy seller accounts stolen are <a href=""http://BeaulahJewelry.Etsy.com"" rel=""nofollow"">BeaulahJewelry.Etsy.com</a> and <a href=""http://GemsInSilverAndGold.Etsy.com"" rel=""nofollow"">GemsInSilverAndGold.Etsy.com</a> and <a href=""http://RLGemstoneElegance.Etsy.com"" rel=""nofollow"">RLGemstoneElegance.Etsy.com</a> and all my product is being stolen on these shops by a thief named Katherine Fairmount.  Please Help me arrest her, Katherine Fairmount who lives 5miles from and stocks and steals from me and my shops on <a href=""http://Etsy.com"" rel=""nofollow"">Etsy.com</a> <a href=""http://EtsySeller.com"" rel=""nofollow"">EtsySeller.com</a>.   Please help me recover my shops and products, </p>",firefox;accounts;,firefox,accounts,en-US,"",rondalaperna
1495750,2025-02-25 17:36:58 -0800,2025-02-25 17:36:58 -0800,My shops on Etsy.com are being robbed right now by kathrine Fairmount my shops are BeaulahJewelry and GemsInSilverAndGold and RLGemstoneElegance@frontier.com,"<p>Please report my stolen Businesses and property for sale is also being stolen Billions of property is being stolen on <a href=""http://Etsy.com"" rel=""nofollow"">Etsy.com</a> sellers Katherine Fairmount.  Please restore my shops and property to me and arrest the thief Katherine Fairmount.   Thank you very much. </p>",firefox;accounts;,firefox,accounts,en-US,"",rondalaperna
1495749,2025-02-25 17:35:20 -0800,2025-02-25 18:57:42 -0800,Pop-up icons,"<p>I have typed my question in the subject line above. </p><p>I am getting VERY annoying pop-up icons saying Viruses Found Antivirus notification.  Also, pop-up icons saying Attention!  Click here to secure your data!  The websites shown don't look like Firefox sites so I am reluctant to click on them.  I have tried closing or dismissing the popups numerous time but they continue to reappear  HELP!! </p><p>[edited] </p>",firefox;accessibility;,firefox,accessibility,en-US,1714563;1714580;,rcourtney1893
1495748,2025-02-25 17:25:45 -0800,2025-02-25 18:09:54 -0800,WhatsApp code,"<p>Hi Mozilla teams,I need your help! I lost my phone and my access WhatsApp,I don't have code to have my WhatsApp access back, I'm really confused about what's going on, I'd really appreciate if could take a look into this issue , and restore my WhatsApp code back, thank so much for your help. </p>",firefox;passwords-and-sign-in;offtopic;,firefox,passwords-and-sign-in,en-US,1714565;,alarazumra96
1495747,2025-02-25 17:24:48 -0800,2025-02-25 19:21:31 -0800,I want to have Brave as my default search engine but it does not appear on the drop down menu,<p>tell me how to get Brave as my default search engine </p>,firefox;settings;,firefox,settings,en-US,1714566;1714589;,cbwalters108
1495746,2025-02-25 17:11:51 -0800,2025-02-25 17:11:51 -0800,翻译功能不是很好,<p>为什么不能有一个翻译至中文的选项，请你们添加这样的功能 </p>,firefox;browse;,firefox,browse,en-US,"",yangssssyyy
1495744,2025-02-25 17:10:16 -0800,2025-02-25 17:14:44 -0800,update,<p>update and optimize for best performance and high security. The overall goal is productivity and staying secure constantly. </p>,windows-11;firefox-13501;firefox-1350;firefox;installation-and-updates;,firefox,installation-and-updates,en-US,1714561;,iamkeith777
1495742,2025-02-25 16:57:46 -0800,2025-02-25 18:15:52 -0800,bookmarks,<p>My bookmarks got screwed up and I deleted Firefox and created a New password and I can't access my bookmarks. How can I get them back&nbsp;? I have Android phone please help 😟 </p>,firefox;backup-recovery-and-sync;,firefox,backup-recovery-and-sync,en-US,1714567;,bmx92c
1495741,2025-02-25 16:54:44 -0800,2025-02-25 18:20:14 -0800,"Message I get says ""404 INVALID URL""","<p>I get the above message when signing into a web site that I use. What does the message ""404 INVALID URL"" mean, why does it appear and how can I correct it?? I have checked the URL (address I am trying to reach) and it is spelled correctly. </p>",firefox;performance-and-connectivity;,firefox,performance-and-connectivity,en-US,1714568;,zircons
1495740,2025-02-25 16:51:02 -0800,2025-02-25 16:51:02 -0800,About LLM integration in Firefox,<p>Are there plans to add support and integrate locally-run LLMs like deepseek? </p>,firefox;privacy-and-security_1;,firefox,privacy-and-security,en-US,"",rafilopez95
1495739,2025-02-25 16:44:15 -0800,2025-02-25 16:44:15 -0800,syncing phones no longer possible,<p><strong>allow me to sync my phones. you locked them out </strong> <strong></strong> </p>,firefox;backup-recovery-and-sync;,firefox,backup-recovery-and-sync,en-US,"",cbtango1
1495738,2025-02-25 16:40:00 -0800,2025-02-25 16:40:00 -0800,Firefox switching tabs,<p>Firefox keeps switching to Recent Browsing Page after a few seconds when I am reading my email or on FB tabs.  How can I stop this? </p>,windows-11;firefox-13501;firefox-1350;firefox;performance-and-connectivity;,firefox,performance-and-connectivity,en-US,"",kitcheerful
