id,created,updated,title,content,tags,product,topic,locale,answers,creator
1543585,2025-10-28 01:18:35 -0700,2025-10-28 01:18:35 -0700,file name is incorrect when I use pupeeteer to save file,"<p>Hi </p><p>Recently, I have been testing the functionality of my website using Puppeteer, but I found an issue with the file names when operating the Firefox browser through Puppeteer. When the user clicks the download button, my JS code generates a series of special file names. However, when I use Puppeteer, the file names seem to be truncated. Additionally, I have configured the BIDI protocol while using Puppeteer. </p><p>For example: When I manually open the firfox browser and click download button, the file name I get is ANTLMonitoring_MRBTS-530377530377530377_Wroclaw_class._2!__________+-=~,*@#$^&amp;*()￥'.{}[]*;中文Приве..*TEST_123_20251028-0409.csv But when I perform the same steps using Puppeteer, the downloaded file name is ANTLMonitoring_MRBTS-530377530377530377_Wroclaw_class._2!__________`+-=~,_@#$^&amp;_().csv (puppeteer) </p><p>Comparison: ANTLMonitoring_MRBTS-530377530377530377_Wroclaw_class._2!__________`+-=~,_@#$^&amp;_().csv (puppeteer) ANTLMonitoring_MRBTS-530377530377530377_Wroclaw_class._2!__________+-=~,*@#$^&amp;*()￥'.{}[]_;中文Приве.._TEST_123_20251028-0409.csv (Manual) </p><p>In both manual testing and Puppeteer testing, I used the default browser configuration. The operating system tested is Windows 11, and the browser version is 144.0 (64-bit). Can anyone help me with this issue? Thank you very much! </p>",windows-11;firefox;downloads;,firefox,downloads,en-US,"",yydcqc
1543584,2025-10-28 01:07:24 -0700,2025-10-28 01:07:24 -0700,Firefox non stampa,"<p>Firefox ultima versione su win10 non stampa sia che con la finestra di sistema che con quella del programma. ho provato a resettare il programma, le impostazioni stampante, avviare in safe mode. nulla da fare. non crea neanche i pdf </p>",firefox-1440;windows-10;firefox;print;,firefox,print,it,"",JIM78B
1543583,2025-10-28 00:56:55 -0700,2025-10-28 00:56:55 -0700,www.mozilla.support,"<p>look on microsoft before few years when surfing on internet,see balck table and notification-your phon number is out table of number and -cover,numb. is 013742493,serbia,aleksandar pavlovich,occesionaly or not may number is delate maybe yet some data,google give me on mobil 2 times six digit code but not work,G-675329,G-975756,on 0654851392 serbia,haven""t meil and haven""t account,thank you, </p>",windows-11;firefox;browse;,firefox,browse,en-US,"",paleksandarstanislav
1543581,2025-10-28 00:45:25 -0700,2025-10-28 00:45:25 -0700,www.mozilla.company,"<p>just tabs crush and i haven""t open private browser,aleksandar stanislav pavlovich,+38113742493, </p>",windows-11;firefox;performance-and-connectivity;,firefox,performance-and-connectivity,en-US,"",paleksandarstanislav
1543579,2025-10-28 00:02:15 -0700,2025-10-28 00:02:15 -0700,playing video on YouTube is always choppy,<p><strong>bold text</strong> </p><p><br> We've made some educated guesses about your current browser and operating system. </p>,firefox-1440;mac-os-x-1015;firefox;audio-and-video;,firefox,audio-and-video,en-US,"",venrajabodhi
1543577,2025-10-27 23:59:33 -0700,2025-10-27 23:59:33 -0700,airport,<p><strong>bold text</strong> </p>,firefox;browse;,firefox,browse,en-US,"",sivanathan021
1543575,2025-10-27 23:43:45 -0700,2025-10-27 23:43:45 -0700,MARCELOmar202572,<p>Holaaaaa </p>,firefox;accounts;,firefox,accounts,en-US,"",ericacorreaa8
1543574,2025-10-27 23:42:33 -0700,2025-10-27 23:42:33 -0700,bar reception frequency interference,"<p>New <a href=""http://example.com"" rel=""nofollow"">link text</a> </p>",firefox-1440;linux;firefox;installation-and-updates;,firefox,installation-and-updates,en-US,"",junecan69
1543573,2025-10-27 23:42:28 -0700,2025-10-28 00:00:54 -0700,AI microphone,<p>enabling AI microphone on firefox </p>,firefox-1440;windows-11;firefox;device-permissions;,firefox,device-permissions,en-US,1775300;,hrnsek
1543571,2025-10-27 23:09:19 -0700,2025-10-27 23:09:19 -0700,Algorithms,"<p>Here we need to do an opportunity to .com domain name chosen by site owner , So native Meta convert ot Geta platform </p>",firefox-1440;windows-10;firefox;accounts;,firefox,accounts,en-US,"",tayyabaltaf
1543570,2025-10-27 23:02:07 -0700,2025-10-28 01:25:01 -0700,bookmarks,<p>all bookmarks have dissapeared .have restarted but nothing changed </p>,firefox-1440;windows-10;firefox;recover-data;,firefox,recover-data,en-US,1775319;,davedosser
1543569,2025-10-27 22:54:06 -0700,2025-10-27 22:54:06 -0700,hej jag undrar varför firefo ikonen nere i aktivitetsfältet ser konstig ut,<p>hej jag undrar varför firefox ikonen nere i aktivitetsfältet ser konstig ut det är liksom ett märkr på den hur får jag bort den </p>,firefox-1440;windows-11;firefox;browser-appearance;,firefox,browser-appearance,en-US,"",annelie_l61
1543568,2025-10-27 22:51:26 -0700,2025-10-27 22:51:26 -0700,silobida bobii,<p>Terima kasih </p>,firefox-1440;windows-11;firefox;browse;,firefox,browse,en-US,"",sisiliusbobii99
