id,created,updated,title,content,tags,product,topic,locale,answers,creator
1490133,2025-02-01 09:16:47 -0800,2025-02-01 09:16:47 -0800,Pin bekommen,<p>Where can I get the pin for youth protection? </p>,firefox;accessibility;,firefox,accessibility,en-US,"",jpohlmann7777
1490132,2025-02-01 09:04:58 -0800,2025-02-01 09:06:41 -0800,Links,<p>Bonsa </p>,firefox;accounts;,firefox,accounts,en-US,1708573;1708574;,bonsaabdurahamaan
1490131,2025-02-01 08:52:58 -0800,2025-02-01 08:54:56 -0800,can I see my search on router,<p>can I see my search on router </p>,firefox;browse;,firefox,browse,en-US,1708568;,hyaroliver671
1490130,2025-02-01 08:43:04 -0800,2025-02-01 08:43:04 -0800,Website don't work when accessed with firefox,"<p>I cannot do online banking with the Bank of Montreal using Firefox. A website (<a href=""https://thebao.ca"" rel=""nofollow"">https://thebao.ca</a>)  does not display properly when accessed with Firefox. </p>",firefox-13402;firefox-1340;firefox;accessibility;,firefox,accessibility,en-US,"",kasly001
1490126,2025-02-01 08:35:00 -0800,2025-02-01 08:52:05 -0800,search bar,<p>how do i add a search tab at the end of my search bar? I had one and erased it by accident James davis </p>,firefox;browse;,firefox,browse,en-US,1708566;,jamesdavis317
1490125,2025-02-01 08:24:05 -0800,2025-02-01 08:38:45 -0800,Sidebar animation,"<p>Goodmorning, I've noticed this issue only in vanilla firefox (not the forks of it) and only in .rpm builds so the .exe, .deb and tar.gz  are free. My firefox is generally fluent without any problem but when i go into the sidebar menu and select the bookmarks, history and other categories witch have another animation transition this is completly laggy and not fluent as it should be, and when i tested this issue on (for example librewolf a fork of firefox in the same versions) this issue wont happen so only vanilla firefox may be affected. </p><p>I'm currently on fedora 41 GNOME with wayland always uptodate and firefox 134.0.2 but this issue happened also on open suse and other rpm distro. I had this problem since a lot but i found that firefox-esr haven't this issue (tested on opensuse leap). </p><p>Hope all this info will be helpfull and thanks for your help. </p><p>(ps: english is not my first language) </p>",firefox-13402;firefox-1340;firefox;settings;,firefox,settings,it,1708556;,pfaccount
1490124,2025-02-01 08:23:28 -0800,2025-02-01 08:48:03 -0800,passwords & sign in,<p>please help retrieve my account </p>,firefox;passwords-and-sign-in;,firefox,passwords-and-sign-in,en-US,1708563;,dsalako82
1490123,2025-02-01 08:18:46 -0800,2025-02-01 08:18:46 -0800,ahad1234,<p>i love you s </p>,firefox;accounts;,firefox,accounts,en-US,"",ahads96779769
1490122,2025-02-01 08:15:57 -0800,2025-02-01 08:50:49 -0800,I'm new to Thunderbird and I have looked for the controls of the added information on email to omit.,"<p>I'm new to Thunderbird and I have looked for the controls to limit the added information on email to omit.  These being the country of origin, Rspamd result status spamcause, return path authorization and much more.  I would like just a clean response for printing a more concise email  message.  I have read some others are having the same desire, but my Thunderbird program does not have the features listed that are suggests to change this .  I believe I am using the most recent version also.  Any help or guidance would be appreciated.  I got tiered of battling Microsoft and their antics and hype about their products. Tom Kaye </p><p>Tomkaye@rxman.com </p>",firefox;settings;,firefox,settings,en-US,1708564;,tomkaye
1490121,2025-02-01 08:11:47 -0800,2025-02-01 08:11:47 -0800,Duongthai55655@gmail. vom,<p>Duongthai55655@gmail </p>,firefox;passwords-and-sign-in;,firefox,passwords-and-sign-in,en-US,"",handuong55655
1490120,2025-02-01 07:58:41 -0800,2025-02-01 07:58:41 -0800,share market,<p>best stock to invest </p>,firefox;installation-and-updates;,firefox,installation-and-updates,en-US,"",piyush.kalpu
1490119,2025-02-01 07:56:09 -0800,2025-02-01 08:53:51 -0800,Calyx OS,<p>Will Firefox work on the Calyx OS? </p>,firefox;accessibility;,firefox,accessibility,en-US,1708567;,Sando
1490117,2025-02-01 07:45:10 -0800,2025-02-01 07:45:10 -0800,agree,<p>update </p>,firefox;accessibility;,firefox,accessibility,en-US,"",abnerpsebastian
1490114,2025-02-01 07:34:03 -0800,2025-02-01 07:34:03 -0800,bussness,<p>adegythwqaSDWEYT7ITGFSDS </p>,firefox;download-and-save;,firefox,download-and-save,en-US,"",samiulhaquearik984
1490111,2025-02-01 07:25:15 -0800,2025-02-01 07:28:58 -0800,Where can I find reliable guides on Firefox security and browsing tips?,"<p>I’ve been using Firefox for a while now and love its focus on privacy and security. However, I’m always looking for more in-depth guides on optimizing browser settings, enhancing security, and troubleshooting common issues. </p><p>Apart from Mozilla’s official resources, are there any websites that provide well-researched articles on browser security and tech trends? I recently found The Time Magazine (<a href=""https://thetimemagazine.co.uk/"" rel=""nofollow"">https://thetimemagazine.co.uk</a>), which shares insights on tech, cybersecurity, and browser tips. Has anyone else come across useful sites for staying updated on these topics? </p>",firefox;privacy-and-security_1;,firefox,privacy-and-security,en-US,1708521;,luisazoie37
1490110,2025-02-01 07:16:04 -0800,2025-02-01 07:16:04 -0800,my firefox keeps crashing on my Mac,<p>Unfortunately my firefox keeps crashing and not sure what to do </p>,firefox-13402;firefox-1340;firefox;performance-and-connectivity;,firefox,performance-and-connectivity,en-US,"",debra18
1490108,2025-02-01 06:57:55 -0800,2025-02-01 07:07:21 -0800,403 forbidden access musify.club,"<p>started receiving this error message while on musify.club. It lets me in, then after a few moments the pop up comes back with same code. after research, it has been deemed that I'm only party affected but I can get in on other devices with no issues from same wifi network. please advise. win 10 pc user. thanks. </p>",firefox;accessibility;,firefox,accessibility,en-US,1708512;,rlrichards07
1490106,2025-02-01 06:53:21 -0800,2025-02-01 07:36:45 -0800,Did not woek quibolt,<p>How could it possible to add quieltbolt in this firebox </p>,firefox;accessibility;,firefox,accessibility,en-US,1708533;,aakritikhan849
1490105,2025-02-01 06:50:17 -0800,2025-02-01 08:34:02 -0800,"IMPOSSIBILE comprimere, o nascondere la barra laterale della versione più aggiornata di Firefox. DISPERATAMENTE chiedo aiuto per operare un downgrade ad una versione precedente che non manifesti questo devastante difetto!",<p>Non ho altro da aggiungere a quanto espresso nell'introduzione </p>,firefox;installation-and-updates;,firefox,installation-and-updates,it,1708554;,aldovil1956
1490104,2025-02-01 06:49:15 -0800,2025-02-01 06:49:15 -0800,www.newsmax.com,<p>System will not allow my override.  I go to this site all the time. </p>,firefox;accessibility;,firefox,accessibility,en-US,"",GWood40889
1490103,2025-02-01 06:47:45 -0800,2025-02-01 07:06:29 -0800,No card received,<p>I have not received my card yet? </p>,firefox;accessibility;,firefox,accessibility,en-US,1708511;,vniekeaw
1490100,2025-02-01 06:33:46 -0800,2025-02-01 07:06:14 -0800,online service,<p>all service </p>,firefox;backup-recovery-and-sync;,firefox,backup-recovery-and-sync,en-US,1708510;,abdu04lhakim
1490098,2025-02-01 06:16:16 -0800,2025-02-01 06:16:16 -0800,adult sites,<ul><li> Bulleted list item </li></ul>,firefox;search-tag-and-share;,firefox,search-tag-and-share,en-US,"",hemulmahmal
1490097,2025-02-01 06:14:58 -0800,2025-02-01 07:05:51 -0800,roku tv to stream on computer,<p>how to connect roku tv to my computer for streaming? Thank you . Hogandm0614@gmail.com </p>,firefox;installation-and-updates;,firefox,installation-and-updates,en-US,1708509;,hogandm0614
1490096,2025-02-01 06:13:46 -0800,2025-02-01 07:27:12 -0800,phone  number details,<p>Phn number  looks  up </p>,firefox;backup-recovery-and-sync;,firefox,backup-recovery-and-sync,en-US,1708519;,hemulmahmal
1490093,2025-02-01 06:03:51 -0800,2025-02-01 07:26:36 -0800,Everything is too large and I cannot get it back to normal,<p>How do I shrink what I am looking at so I can see the whole page </p>,firefox-13402;firefox-1340;firefox;settings;,firefox,settings,en-US,1708517;,georgetock
1490092,2025-02-01 06:01:34 -0800,2025-02-01 06:01:34 -0800,"retornar a pagina da web anterior visitado sozinho, sem nenhum comando",<p>o mozilla fica voltando para página da internet anterior visitada até chegar na primeira pagina que iniciou a aba. alguem sabe resolver? </p>,firefox;browse;,firefox,browse,pt-BR,"",NickFury1
1490090,2025-02-01 05:56:21 -0800,2025-02-01 05:56:21 -0800,"SSL_ERROR_ACESS_DENIED_ALERT this message comes up on the pay bills page on my bank account, everthing else works.",<p>My banks account pay bills page will not let me enter. Everything else works as it should. I can get to it on my phone. I use this feature on my desktop this problem comes up. </p>,firefox;accessibility;,firefox,accessibility,en-US,"",bjhenderson1
1490089,2025-02-01 05:55:19 -0800,2025-02-01 05:55:19 -0800,Your account has been locked for security reasons?,<p>My account is banned for security reasons. What should I do to unblock it? </p>,firefox;accounts;,firefox,accounts,en-US,"",ahmedgadallh
1490088,2025-02-01 05:31:39 -0800,2025-02-01 07:39:21 -0800,Downloading the same file twice,<p>Why can't Firefox warn you before it downloads an identical file. This is so in Free Download Manager. </p>,firefox;download-and-save;,firefox,download-and-save,en-US,1708537;,wachiraeddyireri
