id,created,updated,title,content,tags,product,topic,locale,answers,creator
1489279,2025-01-29 02:31:00 -0800,2025-01-29 02:31:00 -0800,New version,"<p>And I thought that was pretty good. But the new vesion is awful. I seem to have losy all control of things like a dedicated homepage and so on. </p><p>AS you now seem to believe that you can run things for me, you can equally do without me. Tell me, which is less awful, Edge or Safari? </p><p>Useless! </p>",firefox;accessibility;,firefox,accessibility,en-US,"",AEdw
1489276,2025-01-29 02:23:33 -0800,2025-01-29 02:23:33 -0800,Video DownloadHelper has been blockedin Firefox?,<p>video download-helper has been blocked in Firefox browser? </p>,firefox;accessibility;,firefox,accessibility,en-US,"",massoud.sabet
1489275,2025-01-29 02:19:18 -0800,2025-01-29 02:19:18 -0800,firefox,"<p>Hello, a few internetpages don't work with my firefox browser anymore (can't log in) and I can't figure out, where is the problem with my firefox installation. I tried other browser and there these pages/log in work, so my firefox browser must be the problem. How can I solve it? What should I do? Any ideas? Thanks </p>",firefox;passwords-and-sign-in;,firefox,passwords-and-sign-in,en-US,"",j.h.diekmann
1489273,2025-01-29 02:07:57 -0800,2025-01-29 02:07:57 -0800,Downloadhelper button is whiting out seconds after opening firefox,"<p>Why is downloadhelper button whiting out.  I have reinstalled, updated etc.  When I open firefox the icon is there in colour but in seconds it goes white and will not run. </p>",firefox;download-and-save;,firefox,download-and-save,en-US,"",bawhite62
1489272,2025-01-29 02:06:47 -0800,2025-01-29 02:06:47 -0800,Tijdens het opstarten van mijn lap-top krijg ik steeeds een melding dat de pakketidentiteit ontbreekt.,<p>Graag een oplossing om de terugkerende meldingen te stoppen en de oorzaak ervan weg te nemen. </p>,windows-10;firefox-13402;firefox-1340;firefox;settings;,firefox,settings,nl,"",wvandenberg51
1489270,2025-01-29 01:47:59 -0800,2025-01-29 01:47:59 -0800,435757,<p><strong>435757</strong> </p>,firefox;accessibility;,firefox,accessibility,es,"",sc248182
1489268,2025-01-29 01:40:54 -0800,2025-01-29 01:41:55 -0800,i want keep contact with internet,<p>i want to keep contact with my team </p>,firefox;installation-and-updates;,firefox,installation-and-updates,en-US,1707438;,linda.taslim39
1489267,2025-01-29 01:37:27 -0800,2025-01-29 01:37:27 -0800,How to change fonts for tabs and menus,"<p>I'm looking to change all the fonts on my Firefox webpages and menus to Lexend. How would I do this? I've changed the majority of it in Settings &gt; General &gt; Language and Appearance &gt; Fonts, but I'm looking to change the font in my search bar, on my tabs, and other menus like the Extensions popup. </p><p>It would be really helpful if all these settings were in once place, as well! </p>",firefox-13402;firefox-1340;firefox;settings;,firefox,settings,en-US,"",hyperwave16
1489265,2025-01-29 01:08:34 -0800,2025-01-29 01:37:01 -0800,pdf viewer highlite bug on powerpoint slides,"<p>There's pics included that hopefully explains it, but essentially whenever i try to highlight a text and afterwards scroll down, the highlight bugs out. It seems to be happening only on powerpoint slides that have been converted to pdf. I have tried disabling hardware acceleration on firefox, but it didnt help. </p>",firefox;performance-and-connectivity;,firefox,performance-and-connectivity,en-US,1707433;1707436;,mauri.nakkinen
1489264,2025-01-29 00:56:35 -0800,2025-01-29 00:56:35 -0800,como faço para actualizar o mozzem,<p>situation de actualization  <strong>text em negritude</strong> </p>,firefox;accounts;,firefox,accounts,pt-BR,"",o.nosso.zimbo.luanda
1489263,2025-01-29 00:56:24 -0800,2025-01-29 00:56:24 -0800,Fix_And-clen,<p>Fix issue </p>,firefox;installation-and-updates;,firefox,installation-and-updates,en-US,"",krystalrosy.magic
1489259,2025-01-29 00:13:52 -0800,2025-01-29 00:13:52 -0800,how can laptop passwords if i can manage,<p><em><strong>bold text</strong></em> </p>,firefox;accessibility;,firefox,accessibility,en-US,"",maishaafrin785
1489258,2025-01-28 23:52:15 -0800,2025-01-29 00:07:41 -0800,Don't you have a darker theme? All this brightness hurts my eyes.,<p>Don't you have a darker theme? All this brightness hurts my eyes. </p>,firefox-13402;firefox-1340;firefox;settings;,firefox,settings,en-US,1707422;,nstoll
1489252,2025-01-28 23:33:32 -0800,2025-01-28 23:33:32 -0800,Using qr code,<p>Using QR code </p>,firefox;accounts;,firefox,accounts,en-US,"",nmir1057
1489251,2025-01-28 23:30:49 -0800,2025-01-28 23:30:49 -0800,feedback,<p>Thanks </p>,firefox;accounts;,firefox,accounts,en-US,"",imranbasharatsonujaan
1489250,2025-01-28 23:29:52 -0800,2025-01-28 23:29:52 -0800,Video,<ul><li> # <strong>Bulleted list item</strong> </li></ul>,firefox;download-and-save;,firefox,download-and-save,en-US,"",kaunghtetk368
1489249,2025-01-28 23:03:00 -0800,2025-01-28 23:03:00 -0800,all program opened,<p>all app installing </p>,firefox;installation-and-updates;,firefox,installation-and-updates,en-US,"",sampurnarentsarvice
1489248,2025-01-28 23:00:50 -0800,2025-01-28 23:00:50 -0800,Lost all my bookmarks and history after signing in on a new desktop.,"<p>i seem to have lost ALL my Firefox data after signing in to my account on a new desktop. Clicked on ""Sync Now"" multiple times to no avail. Is there a method to contact the higher ups about this problem so that I can get all my bookmarks back? </p>",firefox;backup-recovery-and-sync;,firefox,backup-recovery-and-sync,en-US,"",johnrileyyale
1489245,2025-01-28 22:36:49 -0800,2025-01-28 22:36:49 -0800,İngilizce Türkçe,<ol><li> Sıralı liste öğesi </li></ol>,firefox;download-and-save;,firefox,download-and-save,tr,"",s85186917
1489244,2025-01-28 22:33:59 -0800,2025-01-28 22:35:00 -0800,jkhijhjk,<p>olhjkho </p>,firefox;browse;,firefox,browse,en-US,1707395;1707396;1707397;,dydsportsabad
1489242,2025-01-28 22:24:41 -0800,2025-01-28 22:24:41 -0800,feedback,<p>Feedback </p>,firefox;download-and-save;,firefox,download-and-save,en-US,"",imranbasharatsonujaan
1489241,2025-01-28 22:21:31 -0800,2025-01-28 22:21:31 -0800,How do I get the icons for New Tab Shortcuts to automatically update to show their favicons?,"<p>Hello! </p><p>Is there a way to get the icons for Shortcuts on the New Tab page to update their image to show the pinned site's favicon, instead of the Firefox default icons, without manually updating all of them in the ""Edit"" menu for the icon? </p><p>It seems like they should update automatically, like your bookmarks in the Bookmarks menu do, when you visit the site. </p><p>I read another Discussion where they said to delete some favicon files in %AppData%  &gt; Roaming &gt; Mozilla &gt; Profiles , but those steps did not work for me. </p><p>Thanks! </p>",firefox;settings;,firefox,settings,en-US,"",p_skrapshak
