id,created,updated,title,content,tags,product,topic,locale,answers,creator
1422733,2023-09-01 00:46:50 -0700,2023-09-01 01:25:40 -0700,"New tab  ""+"" missing from tab bar with with 20 tabs or more","<p>After the latest update (117.0 64-bit) I now do not see the '+' sign in the tab bar.  I have 40 tabs open (please, no negativity - it's always worked for me), but if I close all of the tabs it reappears. Re-open the original 42 tabs and it's gone again. Close them and it reappears, etc. Now for the fun bit: starting from scratch with a new window - the '+' is there, but open 20 more tabs and it goes. </p>",desktop;tabs;windows-10;firefox-1170;,firefox,tabs,en-US,1601020;1601021;1601023;,forums7378
1422730,2023-09-01 00:12:08 -0700,2023-09-01 00:12:08 -0700,Add ons and themes,"<p>I have a <a href=""https://addons.mozilla.org/en-US/firefox/addon/clean-dark-grey/"" rel=""nofollow"">Theme</a> ive made, along with a list of <a href=""https://addons.mozilla.org/en-US/firefox/collections/17805679/Essentials/?page=1&amp;collection_sort=-added"" rel=""nofollow"">essential add ons</a> (not sure if the link is public.  </p><p>I was wondering if its possible to package it all together into a single add-on. </p><p>if you have any other suggestions to make it simpler to install all of the stuff at once. </p><p>TY  for your help </p>",desktop;customize;windows-10;firefox-1160;firefox-11603;,firefox,customize,en-US,"",matthewzache
1422728,2023-08-31 22:34:20 -0700,2023-09-01 00:20:09 -0700,Firefox failing,"<p>When I clicked Firefox, it said it was updating and would start after the updates. Then I got this error message: </p><p>XULRunner </p><p>Error: Platform version '117.0' is not compatible with minVersion &gt;= 116.0.3 maxVersion &lt;= 116.0.3 </p><p>I've tried a few times and rebooted the computer, but it doesn't work. Should I reload Firefox or does this indicate malware. </p><p>Thank you. Colleen Heffernan [email removed from public] </p>",desktop;fix-problems;windows-10;,firefox,fix-problems,en-US,"",mizaitch
1422726,2023-08-31 21:54:13 -0700,2023-08-31 21:54:13 -0700,Whatsapp web isn't working,<p>I gave all the permissions to the site but the web page looks like you can see at the screenshot </p>,desktop;windows-11;website-breakages;,firefox,website-breakages,en-US,"",ca.onthemoon
1422725,2023-08-31 21:16:17 -0700,2023-08-31 21:16:17 -0700,I promise I am NOT a Brute,"<p>I cannot log into a particular website when I use Firefox.  I know it is on GoDaddy Server and they use wordpress. </p><p>I put in my id/pwd and get this </p> <hr> <p>Your IP: 	xxxxxxxx URL: 	<a href=""http://xxxxxxx.org/login/"" rel=""nofollow"">xxxxxxx.org/login/</a> Your Browser: 	Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:109.0) Gecko/20100101 Firefox/117.0 Block ID: 	BBOT66 Block reason: 	Brute force bot was blocked. Time: 	2023-08-31 23:44:30 Server ID: 	11015 </p> <hr> <p>I clear my cache and even reboot my computer but still can't get in.  I have no problems when I use Safari.  Is there a setting I need to change in Firefox?   Did I forget the double secret probation workaround? </p>",desktop;other;,firefox,other,en-US,"",RyqWA
1422724,2023-08-31 21:08:04 -0700,2023-08-31 21:08:04 -0700,Double scrolling since v117.0,"<p>Since v117 update I noticed pages scroll way more. With one scroll they do double the amount of lines then previously. I thought I was seeing things, so I reinstalled Firefox v116.0 to make sure and confirmed it was scrolling less with the previous version. I found a setting ""mousewheel.system_scroll_override.enabled"" set to 'true' by default. Switching to 'false' fixes the scroll amount, but when I was back on v116.0 I checked that setting there and it was also set to 'true' by default, yet no double scrolling. So I have no idea what could cause this issue. Maybe something was 'fixed' with this setting and now it's applied correctly? Or should nothing change with scroll amount when updating from 116 to 117? </p>",desktop;other;windows-10;firefox-1170;,firefox,other,en-US,"",guniu
1422721,2023-08-31 20:47:54 -0700,2023-08-31 20:54:00 -0700,I keep experiencing outages when there are none in my area-just my home.,"<p>For many months I keep having outages just in my home.  There may be a week of perfect service and then a week of no internet, no TV, no service at all.  I got a notice that everything was fixed at the end of last week.  Everything was good and then there has been no service all this week.  I am using my cell phone as a means of accessing the internet.  This needs to be resolved for me.  I have talked to support staff and have unplugged and plugged back in my wire to my modem.   I have tried everything I know to do.  There is something very, very wrong. </p>",desktop;mac-os-x-1015;website-breakages;firefox-1160;firefox-11603;,firefox,website-breakages,en-US,1600999;1601000;,mfelps
1422720,2023-08-31 20:14:42 -0700,2023-08-31 20:14:42 -0700,Shopify not working,"<p>I am trying to set up a Shopify page. It was working fine until today. The page is now redirecting me to the sign in page every time I attempt an action. Shopify support says that they were able to perform these actions on my account from their end. Also, I was able to complete the tasks from Microsoft Edge. Any suggestions. </p>",desktop;windows-11;website-breakages;firefox-1170;,firefox,website-breakages,en-US,"",mikeegan2000
1422718,2023-08-31 19:29:42 -0700,2023-08-31 19:29:42 -0700,Kinda Urgent - Tabs Blended Together After Update - Cant Do What I Want,<p>the toolbar and tab bar are on the same line </p><p>and when i go to enter a site in the address bar the hanging results are shifted up i cant get to the top ones </p><p>i have a userChrome file </p>,desktop;other;mac-os-x-1015;firefox-1170;,firefox,other,en-US,"",tunesrcoolII
1422715,2023-08-31 18:45:35 -0700,2023-08-31 18:45:35 -0700,Log in,<p>How can I stop having to log into FF each time I start my computer in windows 11? </p>,desktop;privacy-and-security_1;windows-11;firefox-1170;,firefox,privacy-and-security,en-US,"",fred.e
