id,created,updated,title,content,tags,product,topic,locale,answers,creator
1422870,2023-09-02 11:23:30 -0700,2023-09-02 11:23:30 -0700,Tab scroll,"<p>After update to 117.0 version, after lost right tabs scrolling button. How to enable it? </p>",desktop;other;windows-10;firefox-1170;,firefox,other,en-US,"",bugyza
1422868,2023-09-02 11:01:36 -0700,2023-09-02 11:01:36 -0700,METODO PAGAMENTO,<p>DEVO CAMBIARE METODO PAGAMENTO NON RIESCO A FARLO. </p>,desktop;other;windows-10;firefox-1170;,firefox,other,it,"",ediliziaaerresrl
1422867,2023-09-02 10:58:54 -0700,2023-09-02 10:58:54 -0700,Can't play videos from YouTube or Twitch,"<p>Using arch's latest version. I recently upgraded my firefox version to 117.0, and can't play any videos from different sources. </p><p>The image freezes and is in an eternal buffering state. </p><p>I tried downgrading to 116.0 and 115.0, and the issue persists, so it doesn't seem to be related to the latest Firefox version. </p><p>So far, I've confirmed the same issue in YouTube and Twitch. </p><p>On Twitch, the videos are super laggy. The image freezes, then moves to a different scene, freezes again, and then the same thing over and over. </p><p>On YouTube, it always shows as loading. If I try to move it to play a different time in the video, it works for half a second and then freezes again. </p><p>The issue still occurs if I try incognito mode, troubleshoot mode and refreshing Firefox. I already tried disabling hardware acceleration (<a href=""https://support.mozilla.org/en-US/questions/1206076"" rel=""nofollow"">https://support.mozilla.org/en-US/questions/1206076</a>) and have no more ideas or options. </p><p>Thanks in advance! </p>",linux;desktop;other;firefox-1170;,firefox,other,en-US,"",bitomic
1422862,2023-09-02 09:20:23 -0700,2023-09-02 09:50:13 -0700,downloaded update and now have no addresses left,<p>Just downloaded update and now all my addressee are gone. </p>,desktop;download-and-install_1;windows-10;firefox-1170;,firefox,download-and-install,en-US,1601355;,grandslam01
1422861,2023-09-02 09:18:27 -0700,2023-09-02 09:18:27 -0700,Since Mozilla updated itself this morning I cannot access any site. As it says cannot connect server.  Leads are connected and internet fine on my other device.  Please help get it back on my desktop.  I am a bit of a tech dinosaur.,<p>Since Mozilla updated this morning I get cannot connect to server whatever site I try.  Leas are fine and internet fine on other device.  Please help techno dinosaur.  Need my desktop internet working. </p>,desktop;fix-problems;,firefox,fix-problems,en-US,"",jenniferuk
1422860,2023-09-02 08:50:02 -0700,2023-09-02 08:50:02 -0700,How to prevent Email Auto-fill,"<p>Hey everyone, FF auto-fills my email into this specific box on the PayPal website (see attached). </p><p>It's an email field for inputting the email of someone that you'd like to request money from. I understand as an email field FF always auto-fills this with my email address. But I'm never in a situation where I need to request money from myself. </p><p>So how can I prevent FF from auto-filling my email info on <strong>this one specific website form field</strong>? Is there a way to block a specific page/ URL from using FF auto-fill? </p><p>Any thoughts, ideas, and suggestions are greatly welcomed! Thank you all for your time! </p>",desktop;customize;mac-os-x-1015;firefox-1170;,firefox,customize,en-US,"",muzzle
1422859,2023-09-02 08:06:34 -0700,2023-09-02 08:06:34 -0700,airline tracking,"<p>Besides having a vpn, what should my Firefox settings be to stop airlines from knowing who I am and price gouging me for ticket purchases? </p>",desktop;privacy-and-security_1;windows-10;firefox-1160;firefox-11603;,firefox,privacy-and-security,en-US,"",dkruse473
1422856,2023-09-02 07:07:06 -0700,2023-09-02 08:01:38 -0700,eyb6ard n6t ty*5ng the 3etters that  a0 *ress5ng.,<p>Th5s 5s h6w 0y 2eyb6ard ty*es after the 4*grade!!! He3* </p>,desktop;other;windows-11;firefox-1170;,firefox,other,en-US,1601331;1601337;,pburton789
1422855,2023-09-02 07:00:49 -0700,2023-09-02 08:23:53 -0700,New version not loading entire screen,"<p>Trying to order from Etsy, the screen is not displaying the full page.  The bottom right quarter of info is missing.  This works fine in Chrome.  I am attaching a couple of screenshots.  I am on a Lenovo Ideacenter AIO, using Windows 10.  I am not very technical and a lot of answers are beyond my ability.  Is there a simple solution to this?  Any help is appreciated. </p>",desktop;other;windows-10;firefox-1170;,firefox,other,en-US,1601343;,tprotani
1422854,2023-09-02 06:45:06 -0700,2023-09-02 07:52:19 -0700,DNS over HTTPS MaxProtection slows down authenticating Firefox account for 30+seconds,"<p>Under about:preferences#privacy choosing ""Max Protection"", choosing Max Protection, be it NextDNS or Cloudflare means my synced profile takes 30+ seconds to load/authenticate. </p><p>Windows 10 22H2 Pro on a domain. </p><p>On MacOS, near-zero delay. </p><p>Both go through same router. </p><p>This seems...wrong. </p>",desktop;privacy-and-security_1;windows-10;firefox-1170;,firefox,privacy-and-security,en-US,1601328;1601336;,tnet
1422853,2023-09-02 06:44:06 -0700,2023-09-02 06:44:06 -0700,Firefox account login failed.,"<p>Password problem. When i try to log in, after password i get the security code to my email, but after entering that code, it says ""wrong password"". What is this? It is my wife's account, not mine. But i'm quite sure, that password is correct, because it sends that email. </p>",desktop;privacy-and-security_1;windows-10;firefox-1160;,firefox,privacy-and-security,fi,"",jkirjo
1422850,2023-09-02 05:15:12 -0700,2023-09-02 10:48:53 -0700,problem with displaying the logo in SVG format on the blog (Wordpress),"<p>I have 2 pages where I recently inserted a new logo in SVG format. Unfortunately, the standard img src=... code does not display the top line of large text in the logo, although opening the SVG file itself displays everything normally with the full text. This effect is visible on my blog at: <a href=""https://blog.tripsoverpoland.pl/"" rel=""nofollow"">https://blog.tripsoverpoland.pl/</a>. On the second page at: <a href=""https://tripsoverpoland.pl/"" rel=""nofollow"">https://tripsoverpoland.pl/</a> I had the same effect, but I found a workaround on some forum in the form of code: ""&lt;object data=""TOPWPPLOGO.svg"" type=""image/svg+xml"" style=""width:100%; border:0; margin:0; padding:0;""&gt;&lt;/object&gt;"" and thanks to this the logo is displayed in its entirety on the page. Unfortunately, I cannot use such a code directly in Wordpress, because I upload the logo there through the application, and in the place of the logo I cannot use my own html code. Is there any effective way to solve this problem in Wordpress? Although I do not know if this is a problem with Wordpress or Firefox, because in all other browsers with a blog logo in SVG format there is no problem. Thank you very much in advance for looking into this problem. Best wishes Marek Wojciechowski </p>",desktop;other;windows-11;firefox-1170;,firefox,other,en-US,1601316;1601318;1601350;1601356;1601367;,tripsoverpoland
1422849,2023-09-02 05:13:17 -0700,2023-09-02 06:09:51 -0700,paste of copy image doesnot work,<p>when i make copy image the i cant paste  it? </p>,desktop;other;windows-10;firefox-1170;,firefox,other,en-US,1601324;,tameemhbfast
1422848,2023-09-02 05:11:12 -0700,2023-09-02 05:11:12 -0700,Firefox WhatsApp video playback issue.,"<p>Subject: Issue with Video Playback on Firefox </p><p>Dear Support Team, </p><p>I hope this message finds you well. I am writing to report a recurring issue I have been facing with video playback on Firefox while using WhatsApp Web. Whenever I attempt to play received videos on WhatsApp Web through Firefox, I encounter an error message stating ""The video cannot be played."" I have attempted various troubleshooting steps to resolve this issue, but unfortunately, it persists. </p><p>Here is a summary of the troubleshooting steps I have taken: </p><p>Ensured that I am using the latest version of Firefox. Confirmed that media playback technologies like HTML5 are enabled in Firefox. Disabled all browser extensions and add-ons to rule out conflicts. Checked and adjusted browser video playback settings. Cleared browser cache and data. Despite these efforts, the problem persists, and I am unable to play WhatsApp Web videos on Firefox. This issue is particularly inconvenient, and I rely on WhatsApp Web for communication. </p><p>I kindly request your assistance in resolving this matter as soon as possible. If there are any specific Firefox or WhatsApp Web settings that need to be adjusted or if there is any additional information you require from me, please do not hesitate to let me know. I am eager to have this issue resolved and appreciate your prompt attention to it. </p><p>Thank you for your assistance. </p><p>Sincerely, Reza </p>",desktop;other;windows-10;,firefox,other,en-US,"",d.reza60
