id,created,updated,title,content,tags,product,topic,locale,answers,creator
1427026,2023-10-10 14:15:08 -0700,2023-10-10 14:15:08 -0700,Bitwarden,"<p>I am attempting to move my login information to Bitwarden, but I need my Mozilla pin to do that and I have no idea what that is. How do I figure that out? </p>",desktop;privacy-and-security_1;windows-11;firefox-1180;firefox-11801;,firefox,privacy-and-security,en-US,"",swardfish
1427025,2023-10-10 13:54:30 -0700,2023-10-10 13:54:30 -0700,Can't drag attachments from gmail to desktop,"<p>Whenever I try to drag an attachment from an gmail message to my desktop, instead it copies a shortcut to a url link. I get the same behavior in MS Edge. When I run Chrome in incognito mode, I can drag the attachment to the desktop and it downloads it to the correct location. I've tried running Firefox in troubleshooting mode, and it still doesn't work. I'm using firefox 118.0.2 and Windows 11 Pro 10.0.22000 Build 22000. </p>",desktop;windows-11;website-breakages;firefox-1180;firefox-11802;,firefox,website-breakages,en-US,"",patrick.ivy
1427024,2023-10-10 13:47:59 -0700,2023-10-10 13:47:59 -0700,"Some pages and addons blank, and error 500 on Firefox Accounts login","<p>Hi all, </p><p>I thought I'd fixed this problem by Refreshing Firefox, and it did work for a day or two, and now it doesn't work properly again. </p><p>The problem: Some pages, e.g. <a href=""http://startpage.com"" rel=""nofollow"">startpage.com</a>, and some add-ons, e.g. Privacy Badger and Simple Tab Groups, show blank when they are loaded. E.g. When I go to <a href=""http://startpage.com"" rel=""nofollow"">startpage.com</a> the page is blank. When I click on the Privacy Badger icon it is blank, when I click on the STG icon it shows the spinning sign but never loads. If I go into the Options page for STG it is blank. Whatsapp Web doesn't load, it stays stuck on the grey loading screen. I have this kind of behaviour with lots of sites and other addons. </p><p>The problems exist in Troubleshooting mode but not in Private Browsing or another profile. Closing all tabs and loading a clean window doesn't change anything. I've tried clearing ALL cookies, cache, site settings, active logins and offline data, and that doesn't fix the problem. </p><p>Originally, before the refresh, as well as the blank pages Firefox was also incredibly slow at loading any tab. All of these problems seemed to start happening after 118.0.1 update. I've just installed 118.0.2 and the problems persist. </p><p>I tried everything on these pages: <a href=""https://support.mozilla.org/en-US/kb/quick-fixes-if-your-firefox-slows-down"" rel=""nofollow"">https://support.mozilla.org/en-US/kb/quick-fixes-if-your-firefox-slows-down</a> <a href=""https://support.mozilla.org/en-US/kb/firefox-uses-too-much-memory-or-cpu-resources"" rel=""nofollow"">https://support.mozilla.org/en-US/kb/firefox-uses-too-much-memory-or-cpu-resources</a> </p><p>I discovered the error 500 problem when I tried to login here to get help! I've had to log in using Chrome&nbsp;:( </p><p>I could refresh again, but that's already proven to only be a temporary fix. There's clearly some problem that still persists across refreshes. Could it be tab related? Like I said, I've tried closing all tabs and loading a clean window and the problems persist. </p><p>All helpful suggestions welcome&nbsp;:) </p>",desktop;fix-problems;windows-10;firefox-1180;firefox-11802;,firefox,fix-problems,en-US,"",madb1lly
1427022,2023-10-10 13:35:48 -0700,2023-10-10 13:35:48 -0700,"Firefox Menu Bar has sprouted icons, how to get rid of them?","<p>Opened Firefox 118.0.1 and realized something looked 'off'. Turns out my Menu Bar has sprouted icons . . . as if I suddenly forgot how to read and someone felt I needed cute little pictures! </p><p>Similarly, if I right-click on a webpage, the menu which opens (Save Page, Save Page to Pocket, Send Page to Device, etc.) now all have icons, also. Moreover, these don't play nice because they obscure the first couple of letters in each menu selection. Strange! </p><p>I'd appreciate insight on how to remove these . .  and many thanks in advance! </p>",desktop;customize;windows-10;firefox-1180;,firefox,customize,en-US,"",john.beech
1427021,2023-10-10 13:32:24 -0700,2023-10-10 13:32:24 -0700,Upgrading Firefox deleted my old version and open tabs,"<p>I needed to upgrade to the latest version, where my previous version was being discontinued. </p><p>When I clicked the button to, download and upgrade, Firefox closed, and nothing else happened, it didn't relaunch. </p><p>What actually happened was that version of the Firefox .exe was removed, not updated, and I lost all of my current work and open tabs.  Well I reinstalled and got my bookmarks back, but not the closed tabs. </p><p>How can I get those back?  I had 20+ open and need to review what I was working on previously. </p><p>Thanks, Steve </p>",desktop;download-and-install_1;windows-11;firefox-1180;firefox-11802;,firefox,download-and-install,en-US,"",steveking1
1427018,2023-10-10 12:51:44 -0700,2023-10-10 12:51:44 -0700,XULRunner triggering,<p>As far as I know XUL Runner is discontinued and this keeps popping up every now and then </p>,desktop;other;windows-10;firefox-1180;,firefox,other,en-US,"",lukabrdar1
1427017,2023-10-10 12:45:46 -0700,2023-10-10 12:45:46 -0700,FireFox not connecting to my network? (But my network is fine),"<p>Hello! So the problem I'm having is every so often after ten minutes of Firefox working perfectly it will stop working. For example, it won't load any new pages it'll just be stuck pinging back and forth. The website will stop loading YouTube and Twitch will show network errors etc. And it's NOT MY NETWORK or router.  </p><p>I'm hooked up threw an ethernet cable but my CPU and ethernet ( I just got a new ethernet cable CAT 8 because I thought it was my cable but it still doesn't work) only spikes when using Firefox it's like Firefox stops sending and receiving. Yet other browsers like Chrome work PERFECTLY. But I would prefer using Firefox since all my bookmarks and things are saved here. </p><p>I've tried clearing my cookies etc. I'm going to try redownloading Firefox but if there is anything else I could do please let me know. I have some images attached one of the balls just loading and I'll be waiting forever until I restart Firefox. The other is of a media player that says I have a network error but I only get this error on Firefox.  </p><p>Thank You </p>",desktop;fix-problems;windows-11;,firefox,fix-problems,en-US,"",laurenvonbank
1427016,2023-10-10 12:45:35 -0700,2023-10-10 12:45:35 -0700,Nuovo PC e sincronizzazione account Firefox,"<p>Dopo aver installato un nuovo PC e scaricato Firefox, ho provato a sincronizzare i dati ma non ho ottenuto nulla. Ne segnalibri ne cronologia ne PW. Potete aiutarmi? Il PC precedente era con Windows 7 e il nuovo con 11. Grazie </p>",desktop;sync;windows-11;firefox-1180;firefox-11802;,firefox,sync,it,"",marzio.mazzoli
1427009,2023-10-10 11:54:52 -0700,2023-10-10 12:49:56 -0700,can't play videos,"<p>The videos on YouTube work, but when I go to other pages I get this message, I already tried removing all the add-ons, the hardware acceleration, even doing a 0 installation and it still gives me the problem, and also in others devices with fedora, I get the same error. </p>",linux;desktop;other;firefox-1170;,firefox,other,en-US,1609934;,jardondaniel433
1426997,2023-10-10 10:23:59 -0700,2023-10-10 12:50:13 -0700,Firefox (118) does not play certain audio files,"<p>I have found that Firefox does not play some audio files, for instance on Wikipedia and WaniKani, such as the audio on <a href=""https://en.wikipedia.org/wiki/Erhu"" rel=""nofollow"">https://en.wikipedia.org/wiki/Erhu</a> and <a href=""https://www.wanikani.com/vocabulary/%E9%9F%B3"" rel=""nofollow"">https://www.wanikani.com/vocabulary/%E9%9F%B3</a>. When inspecting network activity I can see that an attempt is made to load the audio on Wikipedia, but it does not play. On WaniKani however, no attempt is made. (WaniKani uses .webm for sound, maybe that has something to do with it?) The problem appeared after the update to Firefox 118 and persists in private browsing and troubleshooting mode, but does not occur in GNOME Web. </p>",linux;desktop;website-breakages;firefox-1180;firefox-11801;,firefox,website-breakages,en-US,1609911;1609935;,kainisenni
