id,created,updated,title,content,tags,product,topic,locale,answers,creator
1313606,2020-11-14 03:50:53 -0800,2020-11-14 03:50:53 -0800,"Abode Flash ,letöltés és telepítés",<p>Letöltés és telepítés </p>,desktop;download-and-install_1;windows-10;firefox-820;,firefox,download-and-install,hu,"",babusa44
1313605,2020-11-14 03:28:27 -0800,2020-11-14 03:28:27 -0800,Strange screen redering error suddenly appears in Firefox.,"<p>I am not sure if this is a hardware problem or Firefox problem but I only seem to see the behavior in Firefox. The browser screen will suddenly white out most of the text on screen and compress or distort the open tab labels. The screen captures below illustrate the problem better than I can explain it. I have updated, refreshed, uninstalled/reinstalled to no avail. Problem appeared suddenly and now happens consistently. It happened while typing this message. Top screen cap is normal browser window, middle is same page after error, bottom capture is the page I was writing this post on after another occurrence of the error. </p>",desktop;fix-problems;windows-10;firefox-820;firefox-8203;,firefox,fix-problems,en-US,"",spam_list
1313603,2020-11-14 03:10:34 -0800,2020-11-14 03:10:34 -0800,Older Dell Inspiron will not connect to internet,"<p>My older Dell Inspiron would connect to the internet up in Eagle River, WI but now down in IL it will not using Firefox and even Google. My Amazon Fire tablet and iPhone will, even my HP 15 laptop will. What’s going on? Thanks </p>",desktop;other;,firefox,other,en-US,"",lgpotter33
1313601,2020-11-14 03:02:22 -0800,2020-11-14 03:02:22 -0800,Isso app serve pra que tanto,"<p>Esse app se usa no cl TMB, porque não tenho computador e não uso </p>",linux;desktop;download-and-install_1;,firefox,download-and-install,pt-BR,"",jessicasilva14168
1313600,2020-11-14 02:56:31 -0800,2020-11-14 03:54:06 -0800,parse error blocking part of youtube videos,"<p>firefox recently crashed, and upon restarting it, nothing had changed, except for the fact that a parsing error now pops up whenever i open a youtube video. this parsing error blocks part of the video, and i couldn't find anything about this anywhere else! i can't figure out how to remove this, i've tried entirely disabling picture-in-picture mode (assuming that's what's causing the issue, as it's mentioned in the error) but it didn't work. </p>",desktop;fix-problems;windows-10;firefox-820;firefox-8203;,firefox,fix-problems,en-US,1367343;1367346;,leon.3124
1313597,2020-11-14 02:29:00 -0800,2020-11-14 02:29:00 -0800,"On the tabs, the background of the plots turns black",<p>How to configure so that the black background does not appear? </p>,desktop;customize;windows-10;firefox-820;firefox-8203;,firefox,customize,en-US,"",awerty228
1313595,2020-11-14 01:58:32 -0800,2020-11-14 01:58:32 -0800,Collegamento account FB da firefox questa mattina 14/11/2020,"<p>Bisignano 14/novembre 2020 Mi è arrivata comunicazione tramite mail che c'è stato un collegato a FB questa mattina dal mio account Firefox.  Pochi giorni fa è stato da me ripristinato account Firefox, ma era stato disististallato di recente. Quindi questa mattina non posso essere stato io a collegarmi al mio account Facebook da firefox.  Ho reinstallato appena ho letto notifica.  Silvana Pugliese  silvyocelot@gmail.com  3803474779. </p>",desktop;sync;,firefox,sync,en-US,"",silvyocelot
1313592,2020-11-14 01:36:07 -0800,2020-11-14 01:36:07 -0800,firefox freezing,"<p>good morning </p><p>always preferring firefox to safari we have problems with <strong>firefox freezing</strong> after changing from one to the other of 2 users (me + my wife) on our home-installedd i-mac. after changing, the ""new"" user has to finish/start firefox freshly in order to be able to browse. </p><p>beeing frustrated with this i even bought/installed an new imac (retina5k, 27<em>, 2020, 3,8,ghz 8-core i7, 32 gb 2666 mhz ddr4) but this has not helped. </em> </p><p>what did i do wrong, how can i fix this? </p><p>frustated but sincerely hans-peter laubert </p>",mac-os;desktop;fix-problems;firefox-820;firefox-8203;,firefox,fix-problems,en-US,"",hpl
1313591,2020-11-14 00:31:48 -0800,2020-11-14 00:31:48 -0800,update Firefox,"<p>Hello, can you help me update Firefox? The current version is 52.9.0 Good luck </p>",windows-server-2003;desktop;other;firefox-520;,firefox,other,en-US,"",alemi.sahar
1313589,2020-11-13 23:52:56 -0800,2020-11-13 23:52:56 -0800,Firefox 'a mailimin aktif olduğunu bildirmem gerekiyor.,<p>fatih@comgibi.com adresine gönderdiğimiz onay e-postası geri döndüğü için Firefox verilerinizi korumak amacıyla hesabınızı kilitledik.  Bu e-posta adresi geçerliyse bize haber verin ki hesabınızı açalım. Mailim hosting kaynaklı sorundan ötürü açılmıyordu. Şu an çalışıyor. Lütfen hesabımı aktif eder misiniz ? </p>,desktop;privacy-and-security_1;windows-10;firefox-820;firefox-8203;,firefox,privacy-and-security,tr,"",fatihbykl
1313587,2020-11-13 23:27:05 -0800,2020-11-14 02:04:08 -0800,HTTPS Not Activated,"<p>Hi support team, My affiliate wordpress webpage <a href=""https://50beast.com/"" rel=""nofollow"">50beast</a> cannot access https in mozilla firefox browser. but other browsers is fine https problem How to fixed it? </p><p>Thanks </p>",desktop;customize;,firefox,customize,en-US,1367327;,50beastsite
