id,created,updated,title,content,tags,product,topic,locale,answers,creator
1377599,2022-05-20 12:53:04 -0700,2022-05-20 12:53:04 -0700,Old themes,"<p>Hi there! </p><p>My Firefox crashed for some reason and I decided to re-install it. Prior to re-installing I had an older theme from older versions of Firefox installed.  It was the pink one of the themes you could choose from the ""Application menu"" (literal translation from German, the system language I'm using). With the new version installed, I somehow cannot find the old themes anymore. I was wondering if there could be any way of using the old themes in the new version? Thank you for your time in reading this request. </p><p>Sincerely, Nikola </p>",desktop;customize;windows-10;,firefox,customize,en-US,"",dj111niko
1377598,2022-05-20 12:50:17 -0700,2022-05-20 12:50:17 -0700,"Il browser va in crash e si ""congela"" mentre navigo","<p>Ciao a tutti, spero possiate aiutarmi. </p><p>Da un paio di giorni e dopo un aggiornamento, mentre navigo su vari siti e clicco su un link, la pagina va in crash, non risponde più, continua il caricamento senza mai arrivare a destinazione. Ogni pulsante del browser è congelato e non posso cliccarci (barra degli indirizzi, menu, altre schede aperte, tasto di chiusura e riduzione a icona, etc) e non mi resta che terminare l'attività. Accade dopo pochi minuti di utilizzo. </p><p>Ho provato di tutto: ripristino di Firefox, installato nuovo aggiornamento disponibile oggi, disattivato accelerazione hardware, cancellato cash, riavviato più volte il browser, riavviato il pc, scansione completa del pc con antivirus...non so più cosa tentare. Non ho mai avuto nessun problema del genere, e questo rallentamento/congelamento non si verifica su un altro browser. Anche lo streaming risulta molto rallentato e a scatti. </p><p>Avreste dei suggerimenti? Grazie mille </p>",desktop;fix-problems;windows-10;,firefox,fix-problems,it,"",clodia14
1377597,2022-05-20 12:46:31 -0700,2022-05-20 12:46:31 -0700,need to go back and set old Firefox account with book markers and passwords,<p>need to go back and set old Firefox account with book markers and passwords </p>,desktop;bookmarks;windows-10;firefox-930;,firefox,bookmarks,en-US,"",jrhomeimprove
1377596,2022-05-20 12:31:12 -0700,2022-05-20 12:31:12 -0700,start up popup unwanted,"<p>Hi, Could someone tells me how to deactivate the startup popup upon each firefox start which says (translated) ""thanks this is 100th version of firefox, start navigation"", or is it to stay until the 1000th annniversary ? Thanks </p>",linux;desktop;customize;firefox-1000;,firefox,customize,en-US,"",web55
1377594,2022-05-20 11:38:28 -0700,2022-05-20 12:55:33 -0700,Facebook sound alerts,"<p>On the messenger thing on facebook I'm not getting sound alerts when someone sends me a message.  It works with the chrome browser though, so it won't be settings on facebook.  Any settings anywhere I can change? </p>",desktop;other;windows-10;,firefox,other,en-US,1506642;1506650;1506660;,EyesShiningAngrily
1377593,2022-05-20 11:32:23 -0700,2022-05-20 12:12:39 -0700,Corrupted App Icon,"<p>One (and only one) of the App icons, on <a href=""http://Outlook.com"" rel=""nofollow"">Outlook.com</a>, for OneDrive is corrupted, and will not open. It is unique problem that only occurs when using the Firefox Browser, and only when trying to open OneDrive by clicking on the OneDrive icon in the app launcher feature through <a href=""http://Outlook.com"" rel=""nofollow"">Outlook.com</a>. One Drive will open from that same app icon in other browsers and One Drive will open using the Firefox Browser when accessing it from every other option. It is only a problem, when on the Firefox Browser, and only when trying to access OneDrive through the app launcher icon for OneDrive, while in <a href=""http://Outlook.com"" rel=""nofollow"">Outlook.com</a>. I've tried ""Refresh Firefox"" and the issue temporarily goes away, and access is successful through the link I have described, but, only immediately after the refresh. Later, it will again no longer connect again...unless I again Refresh Firefox. The issue appears (to me) to be a broken address stream when the problem occurs, but, again, this only occurs under the conditions I have described. It has worked fine for many years and just within the last four days suddenly became a problem. Yes, I have other options to access OneDrive, but the app for OneDrive while on <a href=""http://Outlook.com"" rel=""nofollow"">Outlook.com</a> emails is the most convenient since I am often communicating with a recipient of a link to a file stored in a file on the online OneDrive. I've tried the Troubleshooting Mode, and nothing appeared to be highlighted, and I have tried clearing the cache numerous time. Please help. </p>",desktop;windows-10;website-breakages;,firefox,website-breakages,en-US,1506643;1506653;,anastasiaanthony8
1377591,2022-05-20 10:55:25 -0700,2022-05-20 11:44:07 -0700,eliminare impostazioni compatibilità,"<p>Ogni 5/10 minuti mi appare una finestra che mi chiede di confermare con un sì o nò se voglio continuare a rimanere sul web chiedendomi di escludere  le impostazioni di compatibilità. Ho chiesto aiuto alla chat della Microsoft, , ma non hanno neppure ben capito il problema. Ho scaricato Explorer 11 per andare su strumenti/impostazioni/visualizzazioni compatibilità. Ma nulla da fare. La finestra ""maledetta"" rimane fissa. Può mozilla aiutarmi definitivamente? Grazie </p><p>Franco </p>",desktop;other;windows-10;firefox-1000;firefox-10001;,firefox,other,it,1506641;,suonoquindipenso
1377590,2022-05-20 10:46:26 -0700,2022-05-20 10:56:13 -0700,Concentration mode or 2 tabs Firefox mode for Windows.,"<p>Dear Community, (developers) </p><p>A question for concentration. For a long time now I have lacked, and I am sure I'm not alone, <strong>one important function</strong>.  It is to support the mode (browser version) with <strong>just 2 tabs. </strong> </p><p>You can develop products based on marketing analysis or you can be humanly and make <strong>good design for people. </strong> </p><p>Be more human, browser and product developers. You need to help users today. Be one of the first to provide a reasonable palette of solutions to maintain focus. This is the future. </p><p>Either Mozilla will do it, or someone else will.  </p><p>Respectfully to Mozilla, your faithful, patiently waiting for real solutions user. </p><p><br> </p><p>PS. Needs official solutions that will be under the control of all the private settings, good graphics and that I will trust. No one wants little-known apps from the store. </p>",desktop;other;windows-10;firefox-1000;,firefox,other,en-US,1506635;,wanderer457
1377589,2022-05-20 10:40:09 -0700,2022-05-20 12:24:11 -0700,Widevine plugin creashes all streaming sites,"<p>For the past week, when I login any streaming services (Netflix, Hulu, etc) I get a message ""Gah, your tab just crashed"". After going through every add-on and plugins I found that 'Widevine Content Decryption Module provided by Google Inc' causes this. Disabling widevine allows the tabs to load but then I get a request to enable DRM to play the videos and if I do it just enables widevide again and the tab crashes.  I never had this issue before. Is there a different plugin I can use or a way around the DRM request? Widevine version is the latest is updated. </p>",desktop;fix-problems;windows-10;,firefox,fix-problems,en-US,1506632;1506644;1506652;1506654;,afaam
1377587,2022-05-20 10:06:22 -0700,2022-05-20 10:06:22 -0700,Firefox won't open,"<p>Firefox stopped working. If you open task manager, it shows there but you can't end the process. If you try to open it again, it just shows it's open again. I've tried all the troubleshooting steps and nothing works. I uninstalled it and reinstalled it but the problem is still there. I have found that I can open it if I run my laptop in safe mode with network, but it won't run in normal mode. I have a new laptop and want to move all my Firefox data there. But if it won't open, I can't move it. </p>",windows-7;desktop;fix-problems;,firefox,fix-problems,en-US,"",billycarr80
