id,created,updated,title,content,tags,product,topic,locale,answers,creator
1395765,2022-11-04 09:54:46 -0700,2022-11-04 09:54:46 -0700,"Novas atualizações, 3h pra abrir um site, desconfiguração do navegador automaticamentw","<p>As duas últimas atualizações do Mozilla terminaram de fuder com tudo! Meu navegador passou pro inglês, o site do Mozilla passou a cobrar que eu ativasse a função de cookies, eu não ativei e de repente, parou de cobrar isso pra reclamação.  Mas ao que interessa: FIQUEI 3 HORAS ESPERANDO PRA ABRIR MEU E-MAIL, FORAM 3H COM 91% DA MINHA MEMÓRIA SENDO UTILIZADA PELO NAVEGADOR Só pode ser piada, ter que usar o Google Chrome pra vir aqui reclamar. Pra que tanta atualização se essa merda SÓ PIORA? Qual a razão da atualização AUTOMATICAMENTE trocar o idioma do meu Mozilla? AUTOMATICAMENTE ativar os cookies para eu entrar aqui? Que porra é essa? Voces deviam ter vergonha na porra da cara de voces bando de fila da puta </p>",desktop;fix-problems;windows-10;firefox-1030;,firefox,fix-problems,pt-BR,"",hugocarvalho.cs
1395764,2022-11-04 09:45:09 -0700,2022-11-04 09:45:09 -0700,size of the tabs,<p>(TST) Something I did changed the (vertical) size of the tabs; they are so tiny I can't read the text </p>,desktop;tabs;windows-11;firefox-1060;firefox-10603;,firefox,tabs,en-US,"",Julieann01
1395762,2022-11-04 09:42:41 -0700,2022-11-04 09:42:41 -0700,Firefox blocks sites and makes it ridiculously hard to bypass the block.  How do I just ignore the block?,"<p>Firefox blocks sites and makes it ridiculously hard to bypass the block.  How do I just ignore the block?  One of my least favorite features of Firefox.  I'm clicking ""Let me accept the risks"", and the browser still blocks the site.  I click on the lock and that doesn't work.  I'm so frustrated!!!  I simply want to view the page.  How do I bypass the block?  You are simply forcing me to use another browser.  Thank you. </p>",desktop;privacy-and-security_1;windows-10;firefox-1060;,firefox,privacy-and-security,en-US,"",davidjsullivan8
1395761,2022-11-04 09:24:18 -0700,2022-11-04 09:24:18 -0700,VIDEO NOT PLAYING ON FACEBOOK,<p>VIDEOS NOT PLAYING ON FACEBOOK AND SOME ON Y-TUBE NOT ALL LIKE 69% RANDOM? </p>,desktop;fix-problems;firefox-1060;firefox-10604;,firefox,fix-problems,en-US,"",boshidara_deliivanova
1395760,2022-11-04 09:22:49 -0700,2022-11-04 09:46:01 -0700,"""open link in new tab"" from ctrl_click menu - disabled?","<p>I'm pretty sure that until recently i had no problem using ctrl-click to get the right-click menu on a link, clicking on Open Link in New Tab, and having that link open in a new tab.  </p><p>Now I get nothing. I did recently 106.0.3 (64-bit) on my mac.  </p><p>None of the solutions to similar problems that i've found on Support seem to help. What's up? </p>",desktop;tabs;mac-os-x-1015;firefox-1060;,firefox,tabs,en-US,1545770;,gdswamp
1395759,2022-11-04 09:16:45 -0700,2022-11-04 09:16:45 -0700,Firefox keeps crashing,"<p>Dear sir , </p><p>My firefox browser keeps crashing 7-10 times everyday . Sometimes it forces me to reset firefox then login back to my google accounts and extensions . It is very frustrating to login everyday specially google accounts as it requires 2-Step verification .  </p><p>I feel nostalgic using firefox because I have been using firefox since my childhood started from 10 years ago when I first start browsing in the internet . I have not moved to any other browsers ever since . It might found to be a bit funny that I grew some emotions using this great browser and I believe the issue can be fixed . </p><p>If the crashing issue is not fixed then I am afraid that I may move to using other browsers and that looks a lot easier than facing the issue . </p><p>I am using firefox for windows on a 64bit windows 11 pro . System info screenshot will be added with this report . Please consider my situation in a bit serious matter and hopefully I will get your response asap . </p>",desktop;fix-problems;windows-11;firefox-1060;firefox-10603;,firefox,fix-problems,en-US,"",mohinur533
1395753,2022-11-04 08:39:55 -0700,2022-11-04 08:39:55 -0700,After using containers I lost the ability to log into Citibank,<p>When I run Firefox in troubleshooting mode I can log into citibank. When I return to normal I cannot. I've turned one extension after another off. None of them seem to be causing the problem. </p><p>This all started when I created a container for Banking. it has been a problem ever since. </p>,desktop;mac-os-x-1015;website-breakages;firefox-1060;firefox-10604;,firefox,website-breakages,en-US,"",bearden
1395752,2022-11-04 08:11:34 -0700,2022-11-04 09:42:48 -0700,Firefox will not start after update,<p>I can't get Firefox to start and have to use Chrome to use my e-mail. Please help. </p>,desktop;fix-problems;windows-11;,firefox,fix-problems,en-US,1545765;1545766;1545769;,captioning
1395751,2022-11-04 07:49:19 -0700,2022-11-04 07:49:19 -0700,access denied messages,<p>how to fix access denied issue on web browser </p>,desktop;other;windows-11;firefox-1060;firefox-10604;,firefox,other,en-US,"",mfstephen48
1395749,2022-11-04 07:25:54 -0700,2022-11-04 07:37:16 -0700,Some sites does not open in mozilla firefox,"<p>Some website gives privacy errors when I open them what could be the reason? Currently facing problem while opening my web hosting website <a href=""https://ks-digital.ch"" rel=""nofollow"">https://ks-digital.ch</a> Site wordpress gratuit suisse. </p>",windows-7;desktop;privacy-and-security_1;,firefox,privacy-and-security,en-US,1545751;,seetyk22
