id,created,updated,title,content,tags,product,topic,locale,answers,creator
1394898,2022-10-27 23:28:36 -0700,2022-10-27 23:28:36 -0700,How to allow http request in badgr account,<p>how to enable http request in badgr account for using Mozilla badge framework. </p>,desktop;privacy-and-security_1;windows-10;,firefox,privacy-and-security,en-US,"",chandrakeshp
1394896,2022-10-27 23:20:17 -0700,2022-10-27 23:20:17 -0700,Nestahuje se update,"<p>Posledních pár týdnů mi FF nenabídne automatické stažení aktualizace, ale vpravo nahoře mi napíše, že se nepovedlo stažení aktualizace, ale že si mám stáhnout zákkladní instalační balíček sám a udělat update tak. Jednou jsem to udělal, v domění, že tahle chyba v tom bude opraveno, ale dělá mi to pořád. Kde je chyba? Díky </p>",desktop;download-and-install_1;windows-10;firefox-1060;firefox-10601;,firefox,download-and-install,cs,"",peekaa
1394893,2022-10-27 22:35:55 -0700,2022-10-27 22:35:55 -0700,Access denied (Superdrug.com),"<p>Access denied comes on screen when I try to access <a href=""http://superdrug.com"" rel=""nofollow"">superdrug.com</a> site features. </p>",desktop;other;windows-10;firefox-1060;firefox-10602;,firefox,other,en-US,"",dreamworks51
1394889,2022-10-27 21:20:57 -0700,2022-10-27 21:20:57 -0700,bookmarks not opening.,<p>When I click on my bookmarks tab it will open up and show me all my bookmarks. When I click on any of my bookmarks they will not open. Any one have any ideas? (would money help?) </p>,desktop;bookmarks;windows-10;firefox-1060;firefox-10601;,firefox,bookmarks,en-US,"",marinearty63
1394888,2022-10-27 21:04:29 -0700,2022-10-27 21:04:29 -0700,"la puta madre q los pario, perdi toda la configuracion del navgador por el error de mierda ""cound´t load XPCOM"" ni bien hice la actualizacion del navegador","<p>tengo firefox sync, lo unico q sincronizó bien fueron los favoritos, y mal ordenados, el historial, las paginas q tenia abiertas, cerca de 400, todo perdi, me vuelvo a chrome, la verdad q un desastre q de la nada me deje asiu colgado este navegador, lo uso hace muchisimo, pero la  cagaron  con este error de mierda </p>",desktop;sync;windows-10;firefox-1060;firefox-10602;,firefox,sync,es,"",sebass_ss
1394887,2022-10-27 21:04:27 -0700,2022-10-27 21:04:27 -0700,Desktop frozen with FF 106.0.2 on Win7,"<p>I have been using Firefox on my Win7 PC for years.  With 106 update last week, the desktop went inactive whenever FF started. Just saw the hourglass icon everywhere outside the FF window.  Had to right-click out, then saw a dialog something like ""Windows Explorer Not Responding.""  Forcing a stop of WE got everything working again.  Was fine for a couple of days with 106.0.1, but 106.0.2 just downloaded, and the problem is back!  Sure, there's a workaround, but it's a pain in the butt!  Any ideas? </p>",windows-7;desktop;other;,firefox,other,en-US,"",james.rethwish
1394884,2022-10-27 20:14:20 -0700,2022-10-27 20:14:20 -0700,last 2 Firefox updates have each broken some of my scripts,"<p>After making a jump to FF 105, my virtual bookmark function started landing on different places each time I invoked it, even though I wasn't changing the window.pageYOffset value. Now after updating to FF 106, where I had the option of setting that value using the onLoad option, the page remains absolutely blank until I confirm or reject the window.pageYOffset value. Since I cannot see where on the page I am positioned (because it won't finish loading) it is now useless. This tool had been my most frequently used function for many years as I could reposition to a desired location by merely pressing my home key. OnKeydown it would jump to the top of the page and onKeyUp, it would return me to virtual bookmarked position, no matter where I was on the page. For some of my pages, I would invoke it more than once in less than a minute. It was really useful!. (Now it is useless!) These problems happened immediately after each FF update. </p><pre> /russ </pre>",desktop;website-breakages;firefox-1060;firefox-10602;,firefox,website-breakages,en-US,"",csuflinux
1394883,2022-10-27 20:08:36 -0700,2022-10-27 20:08:36 -0700,Bookmark: Sort by Name is unreliable,"<p>When right clicking a bookmark folder and sorting, it only ""sort-of"" works. This looks to be a defect in the sort algorithm employed, as the results are quite random. </p><p>Let's say you have 5 bookmarks named: - eee - ddd - bbb - aaa - ccc </p><p>After sorting, you'd expect the following: - aaa - bbb - ccc - ddd - eee </p><p>However, what actually happens is that ""sometimes"" a few are out of place.  i.e. - aaa - ccc - ddd - bbb - eee </p><p>When resorting this, it may not fix it entirely - since the behaviour seems to be random, resulting in a different entry being in the wrong place: - aaa - ccc - bbb - ddd - eee </p><p>I've noticed it's hard to reproduce for smaller folders (i.e. &lt; 10 bookmarks in the folder), but very easy to reproduce on larger folders (i.e. 100+ bookmarks). </p>",desktop;bookmarks;windows-11;firefox-1060;firefox-10601;,firefox,bookmarks,en-US,"",fatotaku
1394881,2022-10-27 19:23:35 -0700,2022-10-27 19:25:19 -0700,New features on Firefox 106.0.1,"<p>Hi! Yesterday my Firefox was updated to the lasted version, 106.0.1 on Windows 10.  As we know, to be applied all changes it's require a restart, after that, when the Firefox start, launch a step by step to show and remark the new features in the application. </p><p>From all new features I would like to remark 2, for me awesome features: </p> <ol><li> Hidden Tabs </li><li> Group Tabs. </li></ol> <p>The first one will be great, also the information about tabs that show, but I can not find how I can to hide new tabs. How is it possible? </p><p>The last one also was awesome, I can grouping tabs and minimize a group of tabs and only focus in a few tabs.  </p><p>Today only found a Containers. I have not installed Firefox Containers Add-ons. The functionality that I found today is not the same. With container I can not move an opened tab to container, required to be opened in a container. The login information is not share, the behavior is the same a new instance of Firefox. In yesterday feature, I can drag and drop tabs to be grouped, also ""minimize"" and the appearance is similar to ""Firefox View"" in ""Hidden Tabs"" and with double click expand all tabs grouped. I would like to recover that functionality. Thanks in advance! </p>",desktop;customize;windows-10;firefox-1060;firefox-10602;,firefox,customize,en-US,"",elrengo
1394878,2022-10-27 18:39:59 -0700,2022-10-27 18:39:59 -0700,"Firefox in -SSB mode but in 1024x768 size and control buttons (-,[], X)","<p>Hi community!  </p><p>I am trying to run Firefox in SSB or Kiosk mode, which I'm able to, but I'm willing to have available the buttons to minimize, maximize, and close, also, I'd like to have a Firefox window size of 1024x768. Is it possible to do this modifying the Firefox shortcut options?  For example:  I put this in the option target, but it only opens Firefox in full screen. ""C:\Program Files\Mozilla Firefox\firefox.exe"" -ssb -window.resizeTo(1024,768) -new-window  (see attached image) </p>",desktop;customize;windows-11;firefox-1060;firefox-10602;,firefox,customize,en-US,"",r_rivasp
