id,created,updated,title,content,tags,product,topic,locale,answers,creator
1364346,2022-01-14 01:34:50 -0800,2022-01-14 01:34:50 -0800,Logins and passwords,<p>My firefox browser stopped loading any pages so I reset it and seemingly lost all save logins and password. And now I can't get them back on my PC browser even tho they are on my mobile version. No syncing works and no idea how to solve it </p>,desktop;sync;windows-10;firefox-960;,firefox,sync,en-US,"",foxdog252
1364345,2022-01-14 01:03:22 -0800,2022-01-14 01:03:22 -0800,nezobrazování obsahu emailové schránky u seznamu,"<p>Zdravím Vás. Bohužel se mi nyní nezobrazuje obsah emailové schránky od seznamu - zobrazí se jen lišta vlevo s nabídkou (doručené, odeslané, spam a pod) a ukazuje to u toho počet nepřečtených zpráv ale v pravo se již nezobrazí seznan emailů. Včera mi to začlo dělat na pracovním PC a pak večer i po aktualizaci firefoxu mi to začlo dělat na domácím PC. Pomůže jen anonymní režim, kde se obsah zobrazí. setkal se s tím někdo? Nějaký tip co to způsobuje? </p>",desktop;websites;windows-10;firefox-960;,firefox,websites,cs,"",phetronius
1364342,2022-01-14 00:50:45 -0800,2022-01-14 00:50:45 -0800,Ricerca su eBay,"<p>Salve. Da alcuni giorni, a fronte di una qualsiasi ricerca sul sito italiano di eBay fatta con una qualunque parola/frase chiave, Firefox mi restituisce una pagina deformattata/destrutturata e quasi illeggibile. Se accedo alla mia pagina italiana eBay personale, la formattazione è ok. Se accedo per una qualsiasi ricerca ad un altro sito eBay (UK, DE,...) la formattazione è ok! Qualche problema di aggiornamento <strong>italiano</strong> per Firefox oppure qualche parametro da cambiare? Ora sto operando con la versione 96.0 a 64bit. Purtroppo, se adopero un altro browser (Chrome), il problema non si presenta. Grazie. Sandro (p.s. ho anche provato ad allegare una immagine jpeg di una pagina deformattata, ma il caricamento resta pending) </p>",desktop;websites;firefox-960;,firefox,websites,it,"",musicale316
1364341,2022-01-14 00:45:09 -0800,2022-01-14 00:45:09 -0800,devamlı kullandığım site açılmıyor,"<p><a href=""https://www.metalmetre.com/login.php?lang=en"" rel=""nofollow"">https://www.metalmetre.com/login.php?lang=en</a> linteki site açılmıyor. edge tarayısında sorunsuz açılıyor .96,0 nolu güncelleme sonrası yaşıyoruz. başka pclerde sorun yaşanıyor. </p>",desktop;websites;windows-10;firefox-960;,firefox,websites,tr,"",k.tuna
1364340,2022-01-14 00:41:15 -0800,2022-01-14 00:41:15 -0800,Firefox does not use saved logins,"<p>Since I upgraded to ""96.0 (64-bit)"", most news/media sites force me to login in every time, even though - the specific login is saved in ""Logins &amp; Passwords"" - ""Ask to save logins and passwords for websites"" is checked, with no exceptions - ""Autofill logins and passwords"" is checked - automatic login worked before the latest Firefox upgrade What else should I look at? Thank you. </p>",desktop;privacy-and-security_1;windows-10;firefox-960;,firefox,privacy-and-security,en-US,"",daveed
1364339,2022-01-14 00:33:46 -0800,2022-01-14 00:33:46 -0800,The display turns on when a push notification is received,"<p>When a push notification is received, the display turns on (via DPMS). Is it possible to get rid of this behavior? Is there some configuration option in Firefox in about:config? I can't exclude that it's not Firefox doing this, but I'm guessing it is. </p>",linux;desktop;fix-problems;firefox-900;,firefox,fix-problems,en-US,"",zostajekni
1364338,2022-01-14 00:27:33 -0800,2022-01-14 00:27:33 -0800,Unable to login after Firefox updated to 96.0,"<p>Hi Team, </p><p>After updating to Firefox version 96.0, we are unable to login to our application, after pressing login button our login page is getting refreshed. From warnings it looks like a Cookies issue. As 96 version has SameSite:Lax as default but we are setting SameSite:None; secure;  but it is not working. </p><p>Kindly help us. </p><p>Thanks &amp; Regards </p>",desktop;cookies;,firefox,cookies,en-US,"",projecthelpdesk2014
1364334,2022-01-13 23:59:50 -0800,2022-01-13 23:59:50 -0800,Sites are not loading Completely after the latest update,"<p>Dear Reader, </p><pre>          After I have updated to Firefox 96 version the website <a href=""http://www.gmax.gvk.com/UI/login.aspx?ReturnUrl=%2fUI%2fCMSMainPage.aspx%3foperation%3dExportHome&amp;operation=ExportHome"" rel=""nofollow"">http://www.gmax.gvk.com/UI/login.aspx?ReturnUrl=%2fUI%2fCMSMainPage.aspx%3foperation%3dExportHome&amp;operation=ExportHome</a> </pre> <p>Is not loading completely because of which i am having quit bit of trouble as this website use to work only in Firefox website only as far as I know. But now its total not working after i login it doesn't load the content in the website in only loads the header. I don't have any theme or extension in the browser but still after the it is not working please revert me on the subject as problem as promptly as you can  Thanks &amp; Regards Zeref Blaze </p>",desktop;websites;windows-10;firefox-960;,firefox,websites,en-US,"",zerblaze0013
1364332,2022-01-13 22:49:15 -0800,2022-01-13 22:49:15 -0800,Application routing towards internet after the fire fox updated to version 96.0,"<p>After Firefox updates 96.0, our local application are going directly towards internet and we have to inserted application URL in exception of Firefox browser, this behavior was not noted in earlier version. </p><p>Appreciate if you can help us as we are big cooperate client are using Firefox browser for most of the critical users. </p>",desktop;other;,firefox,other,en-US,"",faisal_sehto
1364329,2022-01-13 22:03:04 -0800,2022-01-13 22:43:31 -0800,Browsing not working,"<p>Hi, I am using MAC Air, The Firefox browser was working till  Yesterday afternoon but from yesterday evening it's stop working.  I mean when I add google or anything in the URL and hit the enter then it's continuesly showing loading  and no thing is happening.  </p><p>There is no caches issues, I already clear all the caches, Checked in private browser </p><p>I am using version 95.0.2(64 bit.) I have 4-5 MAC air and iMac on the same issue with all the system. </p><p>Can you please check it once? </p>",desktop;other;,firefox,other,en-US,1474017;1474022;,verma22jan
