id,created,updated,title,content,tags,product,topic,locale,answers,creator
1564655,2026-02-08 07:55:50 -0800,2026-02-08 07:55:50 -0800,I said I am trying to get my computer turned on!,<p>Let me turn my computer on. </p>,firefox-14703;firefox-1470;mac-os-x-1015;firefox;installation-and-updates;,firefox,installation-and-updates,en-US,"",garygday
1564654,2026-02-08 07:55:36 -0800,2026-02-08 07:55:36 -0800,Log on system,"<p>I'm unable to sign in to my bank account, as my QR reader app won't read the code on your screen </p>",firefox-14703;firefox-1470;windows-11;firefox;two-factor-authentication;,firefox,two-factor-authentication,en-US,"",geoff.sweeting
1564653,2026-02-08 07:52:12 -0800,2026-02-08 07:52:12 -0800,NO TENGO,<p>QUIERO SABER COMO PUEDO DESBLOQUEAR MI COMPUTADORA DEL GOBIERNO DE CONECTAR IGUALDAD </p>,firefox-1030;linux;firefox;search-tag-and-share;,firefox,search-tag-and-share,es,"",AYALALAUTI807
1564651,2026-02-08 07:49:55 -0800,2026-02-08 07:49:55 -0800,Localização,<p>Não pega </p>,firefox;privacy-and-security_1;,firefox,privacy-and-security,en-US,"",victorsigao
1564649,2026-02-08 07:31:39 -0800,2026-02-08 07:31:39 -0800,DO I HAVE AUTOMIC PASSWORD TO SIGN IN?,<p>AUTOMATIC SIGN IN&nbsp;? </p>,firefox-14701;firefox-1470;windows-11;firefox;password-autofill;,firefox,password-autofill,en-US,"",faye200th
1564648,2026-02-08 07:28:23 -0800,2026-02-08 07:28:23 -0800,why did my bookmarks disappear with firefox update,"<p>i got an update message and restarted firefox.  now all my saved bookmarks and passwords for accounts has disappearred.  how do i get them back?  under settings, it doesn't give me option to import from previous firefox </p>",firefox-14703;firefox-1470;mac-os-x-1015;firefox;recover-data;,firefox,recover-data,en-US,"",joeafitz
1564646,2026-02-08 07:02:46 -0800,2026-02-08 07:02:46 -0800,5rtyftu,<p>jftudthcj </p>,firefox-14703;firefox-1470;windows-11;firefox;settings;,firefox,settings,en-US,"",abulfaris924
1564642,2026-02-08 06:53:16 -0800,2026-02-08 06:53:16 -0800,Firefox Not Responding,"<p>Hi </p><p>I have tried to launch Firefox a number of times today and every time it has frozen and does not respond. When trying to select the option of opening the software in Troubleshoot mode, once again the software freezes and I am unable to open the software in Troubleshoot mode . I have tried shutting and re-opening both the software and my laptop but this does not resolve the issue. Can you please either resolve the issue of the software freezing or tell me how I can resolve the issue. </p>",windows-11;firefox;launch-failure;,firefox,launch-failure,en-US,"",ian_mcgreene
1564641,2026-02-08 06:48:22 -0800,2026-02-08 06:48:22 -0800,your connection is not private,<p>you are not securely connected to this site </p>,firefox-1150;windows-7;firefox;web-certificates;,firefox,web-certificates,en-US,"",nkb.guna
1564640,2026-02-08 06:43:18 -0800,2026-02-08 06:43:18 -0800,computer,<p>please change windows 7 to windows10 </p>,firefox-115320;firefox-11532;windows-7;firefox;installation-and-updates;,firefox,installation-and-updates,en-US,"",rajjutta
1564639,2026-02-08 06:40:24 -0800,2026-02-08 06:40:24 -0800,recently closed tabs,"<p>Good day, </p><p>I noticed that the ""recently closed tabs"" hustory remains available even after quitting firefox, when quitting should erase history. </p><p>This is counterintuitive. I would like quitting to clear also the recently closed tabs. </p><p>Would you like to consider this for the next version update? </p><p>Thank you for your work. I appreciate what you do a lot! </p><p>Best regards </p>",firefox;history;,firefox,history,en-US,"",user0v4nPiz_
1564638,2026-02-08 06:35:53 -0800,2026-02-08 06:35:53 -0800,Cambio,<p>Porque cambió </p>,firefox;browse;,firefox,browse,es,"",beltranvillavicenciom
1564635,2026-02-08 06:26:37 -0800,2026-02-08 06:26:37 -0800,no me estaria funcionando las aplicaciones de goole,<p>la verdad quiero que me ayudes a entender </p>,firefox-9102;firefox-910;linux;firefox;installation-and-updates;,firefox,installation-and-updates,es,"",moyanoguadalupe756
